order_bk,carrier,tracking_number,shipped_date_sk,delivered_date_sk,is_delivered
1000006883,Correo Argentino,,,,0
1000006884,Correo Argentino,TRK-JMYKILNMCH,552.0,555.0,1
1000006885,Correo Argentino,TRK-55X1TY9XNS,498.0,501.0,1
1000006886,Correo Argentino,TRK-WMYDF0I1ZI,380.0,386.0,1
1000006887,Correo Argentino,TRK-18EBF62BPV,140.0,143.0,1
1000006888,Correo Argentino,TRK-AJB0YWEKG1,197.0,200.0,1
1000006889,Correo Argentino,,,,0
1000006890,Correo Argentino,TRK-QPR2T5CQMS,498.0,502.0,1
1000006891,PICKUP,,496.0,497.0,1
1000006892,Correo Argentino,TRK-5QB3A27V0S,102.0,107.0,1
1000006893,Correo Argentino,TRK-9ES71RHBBD,567.0,570.0,1
1000006894,Correo Argentino,,,,0
1000006895,Correo Argentino,TRK-5CP51DLBDJ,10.0,13.0,1
1000006896,PICKUP,,549.0,550.0,1
1000006897,PICKUP,,5.0,6.0,1
1000006898,PICKUP,,80.0,81.0,1
1000006899,Correo Argentino,,,,0
1000006900,PICKUP,,598.0,599.0,1
1000006901,Correo Argentino,TRK-G5IX49KYCI,179.0,184.0,1
1000006902,Correo Argentino,TRK-FOHZOXEJ6E,356.0,358.0,1
1000006903,Correo Argentino,TRK-E4SCVMFX1F,176.0,179.0,1
1000006904,Correo Argentino,,,,0
1000006905,PICKUP,,454.0,455.0,1
1000006906,Correo Argentino,TRK-6NOES49J9V,297.0,302.0,1
1000006907,PICKUP,,625.0,626.0,1
1000006908,Correo Argentino,,,,0
1000006909,Correo Argentino,TRK-OOJIO47QG8,71.0,75.0,1
1000006910,Correo Argentino,TRK-SGKBGJQVA0,466.0,470.0,1
1000006911,Correo Argentino,TRK-N0BEDIUMXY,11.0,15.0,1
1000006912,PICKUP,,407.0,408.0,1
1000006913,PICKUP,,605.0,606.0,1
1000006914,Correo Argentino,TRK-MXW05V9U88,54.0,58.0,1
1000006915,PICKUP,,493.0,494.0,1
1000006916,Correo Argentino,TRK-5L57UCEI7V,64.0,66.0,1
1000006917,Correo Argentino,TRK-NKSLSY32QG,375.0,378.0,1
1000006918,PICKUP,,111.0,112.0,1
1000006919,Correo Argentino,TRK-LOCHJX1AAH,26.0,29.0,1
1000006920,PICKUP,,469.0,470.0,1
1000006921,Correo Argentino,TRK-CUZAPRRITY,73.0,75.0,1
1000006922,PICKUP,,354.0,355.0,1
1000006923,PICKUP,,539.0,540.0,1
1000006924,PICKUP,,562.0,563.0,1
1000006925,Correo Argentino,TRK-6JFTZ6Z4LR,43.0,46.0,1
1000006926,Correo Argentino,TRK-EJ1WA0Z9OW,434.0,436.0,1
1000006927,Correo Argentino,TRK-I1XD7BXWP6,227.0,231.0,1
1000006928,Correo Argentino,TRK-2LPTS6R63Y,469.0,473.0,1
1000006929,PICKUP,,215.0,216.0,1
1000006930,PICKUP,,637.0,638.0,1
1000006931,Correo Argentino,TRK-CHRZJMXUCX,110.0,112.0,1
1000006932,PICKUP,,268.0,269.0,1
1000006933,PICKUP,,400.0,401.0,1
1000006934,Correo Argentino,TRK-654RSH567M,173.0,175.0,1
1000006935,PICKUP,,50.0,51.0,1
1000006936,Correo Argentino,TRK-FKOVI5NJ9M,301.0,304.0,1
1000006937,Correo Argentino,TRK-KIJ2VY0U6R,3.0,7.0,1
1000006938,PICKUP,,464.0,465.0,1
1000006939,Correo Argentino,TRK-30AXXMHHO5,54.0,56.0,1
1000006940,Correo Argentino,TRK-JTJ62QHGZ1,123.0,125.0,1
1000006941,Correo Argentino,TRK-ZAY17AUPW9,172.0,174.0,1
1000006942,Correo Argentino,TRK-CK3NSJR18N,129.0,132.0,1
1000006943,PICKUP,,376.0,377.0,1
1000006944,Correo Argentino,TRK-W6PCELQVJ2,623.0,625.0,1
1000006945,PICKUP,,623.0,624.0,1
1000006946,Correo Argentino,TRK-XPG28M2HQ3,351.0,356.0,1
1000006947,Correo Argentino,TRK-H85JE4EIC2,546.0,551.0,1
1000006948,Correo Argentino,TRK-64WVNRTQ47,571.0,574.0,1
1000006949,Correo Argentino,TRK-HPVA40SYIB,314.0,316.0,1
1000006950,Correo Argentino,TRK-B0C5HGY4BI,153.0,156.0,1
1000006951,Correo Argentino,TRK-WAUEQ8BYH3,435.0,437.0,1
1000006952,Correo Argentino,TRK-YZ9CB6OMAH,412.0,416.0,1
1000006953,Correo Argentino,TRK-2Z7BRD212W,448.0,454.0,1
1000006954,Correo Argentino,,,,0
1000006955,Correo Argentino,TRK-E9MLAYW7RT,583.0,587.0,1
1000006956,Correo Argentino,TRK-SYZC28J3J7,456.0,461.0,1
1000006957,Correo Argentino,,,,0
1000006958,Correo Argentino,TRK-N4RBQ6EY7L,349.0,354.0,1
1000006959,PICKUP,,321.0,322.0,1
1000006960,PICKUP,,,,0
1000006961,PICKUP,,,,0
1000006962,PICKUP,,459.0,460.0,1
1000006963,PICKUP,,361.0,362.0,1
1000006964,Correo Argentino,TRK-L7OY79DQ7W,82.0,86.0,1
1000006965,Correo Argentino,,,,0
1000006966,PICKUP,,524.0,525.0,1
1000006967,Correo Argentino,TRK-KBSKVY5U4J,361.0,363.0,1
1000006968,Correo Argentino,,,,0
1000006969,PICKUP,,17.0,18.0,1
1000006970,Correo Argentino,TRK-YT2R6CU3LD,295.0,300.0,1
1000006971,Correo Argentino,,,,0
1000006972,PICKUP,,529.0,530.0,1
1000006973,Correo Argentino,TRK-GJY4NY0UUA,534.0,536.0,1
1000006974,Correo Argentino,TRK-RT8VPLPXKT,480.0,484.0,1
1000006975,PICKUP,,264.0,265.0,1
1000006976,PICKUP,,309.0,310.0,1
1000006977,Correo Argentino,TRK-QXQW394VJN,557.0,561.0,1
1000006978,PICKUP,,,,0
1000006979,Correo Argentino,TRK-OTCAKRSWNN,191.0,198.0,1
1000006980,PICKUP,,365.0,366.0,1
1000006981,Correo Argentino,TRK-G4UDNR32IV,112.0,116.0,1
1000006982,PICKUP,,400.0,401.0,1
1000006983,PICKUP,,,,0
1000006984,Correo Argentino,TRK-AD51S97EVE,134.0,137.0,1
1000006985,Correo Argentino,TRK-QUPMBI6MQU,15.0,19.0,1
1000006986,Correo Argentino,TRK-M0C4LQGQVC,548.0,553.0,1
1000006987,PICKUP,,76.0,77.0,1
1000006988,Correo Argentino,TRK-HF2KXYN2XW,607.0,611.0,1
1000006989,PICKUP,,93.0,94.0,1
1000006990,Correo Argentino,TRK-MVPZ2JBS7E,484.0,489.0,1
1000006991,Correo Argentino,TRK-JFUJ33SE6U,632.0,635.0,1
1000006992,Correo Argentino,TRK-ZGN8DO8RH7,608.0,613.0,1
1000006993,PICKUP,,224.0,225.0,1
1000006994,Correo Argentino,TRK-Z8E9A3VNOM,210.0,215.0,1
1000006995,PICKUP,,177.0,178.0,1
1000006996,PICKUP,,617.0,618.0,1
1000006997,Correo Argentino,TRK-9FK1EVH8SC,558.0,563.0,1
1000006998,Correo Argentino,TRK-LUCCXQEBMM,160.0,162.0,1
1000006999,Correo Argentino,TRK-ME109W90JT,396.0,399.0,1
1000007000,Correo Argentino,TRK-THA8EYN0XK,602.0,607.0,1
1000007001,PICKUP,,218.0,219.0,1
1000007002,Correo Argentino,TRK-WVJW4UVMLE,329.0,333.0,1
1000007003,PICKUP,,,,0
1000007004,PICKUP,,538.0,539.0,1
1000007005,Correo Argentino,TRK-53YXUGDOLH,45.0,48.0,1
1000007006,PICKUP,,17.0,18.0,1
1000007007,Correo Argentino,TRK-CQABGWS3PL,554.0,556.0,1
1000007008,PICKUP,,400.0,401.0,1
1000007009,Correo Argentino,TRK-D43VVR1L83,429.0,434.0,1
1000007010,Correo Argentino,TRK-LS8WSN5JUD,640.0,644.0,1
1000007011,Correo Argentino,TRK-LPA4363S3N,614.0,619.0,1
1000007012,PICKUP,,,,0
1000007013,Correo Argentino,TRK-YCPSU93R48,85.0,88.0,1
1000007014,PICKUP,,365.0,366.0,1
1000007015,Correo Argentino,TRK-AOC1IZ6PEW,339.0,344.0,1
1000007016,Correo Argentino,TRK-E3LQJRTX20,101.0,103.0,1
1000007017,PICKUP,,104.0,105.0,1
1000007018,PICKUP,,576.0,577.0,1
1000007019,Correo Argentino,TRK-AQGKFFE6RU,259.0,264.0,1
1000007020,Correo Argentino,TRK-Y3WM591JQ5,563.0,565.0,1
1000007021,Correo Argentino,TRK-TE1T3YI3L7,271.0,274.0,1
1000007022,PICKUP,,261.0,262.0,1
1000007023,Correo Argentino,TRK-KA6Q6RLZLC,603.0,607.0,1
1000007024,PICKUP,,17.0,18.0,1
1000007025,Correo Argentino,TRK-056Q8O2IFO,356.0,359.0,1
1000007026,PICKUP,,136.0,137.0,1
1000007027,Correo Argentino,TRK-4PY8K1PD2U,14.0,18.0,1
1000007028,Correo Argentino,TRK-S7VGN6BNGX,4.0,9.0,1
1000007029,PICKUP,,302.0,303.0,1
1000007030,Correo Argentino,TRK-IRWXIMWSSL,77.0,81.0,1
1000007031,PICKUP,,402.0,403.0,1
1000007032,Correo Argentino,TRK-P00W2B6CHT,301.0,304.0,1
1000007033,Correo Argentino,TRK-CAFPQT2QI4,511.0,514.0,1
1000007034,Correo Argentino,TRK-H2LPPL88Q4,52.0,56.0,1
1000007035,PICKUP,,267.0,268.0,1
1000007036,Correo Argentino,TRK-6ZS4CTUR12,55.0,58.0,1
1000007037,Correo Argentino,TRK-S3X2Q4RACG,457.0,459.0,1
1000007038,Correo Argentino,TRK-YJGZWO3EJI,570.0,574.0,1
1000007039,Correo Argentino,TRK-LUBJAZ8GJU,561.0,564.0,1
1000007040,PICKUP,,169.0,170.0,1
1000007041,PICKUP,,448.0,449.0,1
1000007042,Correo Argentino,TRK-D2FLXIGV7M,255.0,257.0,1
1000007043,Correo Argentino,TRK-7B60RH61I0,181.0,186.0,1
1000007044,PICKUP,,,,0
1000007045,Correo Argentino,TRK-AR0MZIINYP,33.0,38.0,1
1000007046,Correo Argentino,TRK-K82SLSA9PT,188.0,191.0,1
1000007047,Correo Argentino,TRK-H69JDFA90G,486.0,491.0,1
1000007048,Correo Argentino,TRK-9CN7R0CMI6,266.0,271.0,1
1000007049,PICKUP,,433.0,434.0,1
1000007050,PICKUP,,279.0,280.0,1
1000007051,Correo Argentino,,,,0
1000007052,Correo Argentino,TRK-ET0T0W0V91,281.0,284.0,1
1000007053,Correo Argentino,TRK-Y0K1DOI81O,2.0,7.0,1
1000007054,Correo Argentino,TRK-SN9TQMH9EU,27.0,29.0,1
1000007055,PICKUP,,438.0,439.0,1
1000007056,PICKUP,,607.0,608.0,1
1000007057,Correo Argentino,TRK-BEAOW8LI8R,279.0,283.0,1
1000007058,PICKUP,,7.0,8.0,1
1000007059,Correo Argentino,TRK-9H4YBVY7LO,494.0,496.0,1
1000007060,Correo Argentino,TRK-EGM6HTRYO8,592.0,597.0,1
1000007061,Correo Argentino,TRK-JNYSXALTUS,511.0,514.0,1
1000007062,PICKUP,,618.0,619.0,1
1000007063,PICKUP,,74.0,75.0,1
1000007064,Correo Argentino,TRK-3FKY75FZ65,547.0,552.0,1
1000007065,Correo Argentino,TRK-Z87CTIRG2C,333.0,337.0,1
1000007066,PICKUP,,283.0,284.0,1
1000007067,Correo Argentino,TRK-UMLGUDYG9L,141.0,144.0,1
1000007068,Correo Argentino,TRK-4X14H1Q1GD,432.0,437.0,1
1000007069,Correo Argentino,TRK-Q8K9F3P1ZI,55.0,61.0,1
1000007070,Correo Argentino,TRK-22USSV7FQC,207.0,210.0,1
1000007071,Correo Argentino,TRK-YEKRHY1W82,438.0,441.0,1
1000007072,Correo Argentino,TRK-Y11AIKXBF6,173.0,177.0,1
1000007073,PICKUP,,124.0,125.0,1
1000007074,Correo Argentino,TRK-UA32T364TW,153.0,156.0,1
1000007075,Correo Argentino,TRK-2K25WODWTK,265.0,270.0,1
1000007076,PICKUP,,207.0,208.0,1
1000007077,PICKUP,,601.0,602.0,1
1000007078,PICKUP,,39.0,40.0,1
1000007079,Correo Argentino,TRK-N6YGC935I7,166.0,170.0,1
1000007080,PICKUP,,72.0,73.0,1
1000007081,Correo Argentino,TRK-X51RUQ3BFS,162.0,166.0,1
1000007082,PICKUP,,4.0,5.0,1
1000007083,PICKUP,,583.0,584.0,1
1000007084,Correo Argentino,TRK-HA9GAX68XF,515.0,519.0,1
1000007085,Correo Argentino,TRK-ZQUL0F7LHL,332.0,334.0,1
1000007086,Correo Argentino,TRK-V7QP4D2IK8,269.0,271.0,1
1000007087,Correo Argentino,TRK-4N5E3P1YET,87.0,90.0,1
1000007088,Correo Argentino,TRK-UHS7VP805K,343.0,346.0,1
1000007089,PICKUP,,203.0,204.0,1
1000007090,Correo Argentino,TRK-I2LM072O6R,536.0,542.0,1
1000007091,Correo Argentino,TRK-WWK164ZZ8L,236.0,241.0,1
1000007092,PICKUP,,235.0,236.0,1
1000007093,Correo Argentino,TRK-WBIM12BC9D,10.0,13.0,1
1000007094,Correo Argentino,,,,0
1000007095,Correo Argentino,TRK-7VIKELYF1L,441.0,443.0,1
1000007096,PICKUP,,240.0,241.0,1
1000007097,Correo Argentino,TRK-YVG1ERLWP5,474.0,477.0,1
1000007098,Correo Argentino,TRK-WS7BML70KZ,242.0,246.0,1
1000007099,Correo Argentino,TRK-RACMQO9DH6,622.0,624.0,1
1000007100,Correo Argentino,TRK-V7JPRKPEZT,438.0,443.0,1
1000007101,Correo Argentino,TRK-28JSJQLA4R,506.0,510.0,1
1000007102,PICKUP,,337.0,338.0,1
1000007103,PICKUP,,30.0,31.0,1
1000007104,Correo Argentino,TRK-ESV87ZJRAU,170.0,172.0,1
1000007105,Correo Argentino,TRK-UZIGHQQE1K,639.0,641.0,1
1000007106,Correo Argentino,TRK-UF8AE3DHDB,607.0,611.0,1
1000007107,PICKUP,,455.0,456.0,1
1000007108,Correo Argentino,TRK-L3H6Q73Z97,523.0,526.0,1
1000007109,PICKUP,,,,0
1000007110,PICKUP,,35.0,36.0,1
1000007111,Correo Argentino,TRK-FWCPU6WOAJ,144.0,148.0,1
1000007112,Correo Argentino,TRK-TJ1RUNTPHF,488.0,492.0,1
1000007113,Correo Argentino,TRK-IV8NWJO5H3,451.0,453.0,1
1000007114,PICKUP,,522.0,523.0,1
1000007115,PICKUP,,244.0,245.0,1
1000007116,Correo Argentino,TRK-X23BZUJMXI,582.0,587.0,1
1000007117,Correo Argentino,TRK-Z1DE78TELQ,397.0,401.0,1
1000007118,PICKUP,,478.0,479.0,1
1000007119,Correo Argentino,TRK-S31ZDFNSQY,351.0,358.0,1
1000007120,PICKUP,,424.0,425.0,1
1000007121,PICKUP,,543.0,544.0,1
1000007122,Correo Argentino,TRK-HB1EV33M2S,597.0,601.0,1
1000007123,Correo Argentino,,,,0
1000007124,PICKUP,,251.0,252.0,1
1000007125,PICKUP,,63.0,64.0,1
1000007126,PICKUP,,524.0,525.0,1
1000007127,Correo Argentino,TRK-ER5FGRWK47,72.0,77.0,1
1000007128,Correo Argentino,TRK-NLCZ3FEZ5R,634.0,637.0,1
1000007129,PICKUP,,249.0,250.0,1
1000007130,PICKUP,,71.0,72.0,1
1000007131,Correo Argentino,TRK-X1FO4L8Y9H,114.0,118.0,1
1000007132,Correo Argentino,,,,0
1000007133,PICKUP,,157.0,158.0,1
1000007134,PICKUP,,378.0,379.0,1
1000007135,Correo Argentino,TRK-0BI46PNC7L,580.0,583.0,1
1000007136,PICKUP,,453.0,454.0,1
1000007137,Correo Argentino,TRK-8GZJHDZ8IU,402.0,407.0,1
1000007138,Correo Argentino,TRK-XVD2XMYCNH,469.0,472.0,1
1000007139,Correo Argentino,TRK-I78LBSHN18,303.0,305.0,1
1000007140,PICKUP,,417.0,418.0,1
1000007141,Correo Argentino,TRK-L7L9WOJ0HW,357.0,359.0,1
1000007142,Correo Argentino,TRK-4T4DS39PIP,300.0,303.0,1
1000007143,PICKUP,,243.0,244.0,1
1000007144,Correo Argentino,TRK-Z9WJGLYQFH,236.0,239.0,1
1000007145,PICKUP,,364.0,365.0,1
1000007146,PICKUP,,577.0,578.0,1
1000007147,PICKUP,,128.0,129.0,1
1000007148,PICKUP,,570.0,571.0,1
1000007149,PICKUP,,556.0,557.0,1
1000007150,PICKUP,,352.0,353.0,1
1000007151,PICKUP,,568.0,569.0,1
1000007152,Correo Argentino,TRK-S7WSW51TF9,615.0,620.0,1
1000007153,PICKUP,,577.0,578.0,1
1000007154,Correo Argentino,TRK-0CRK61TDJB,616.0,620.0,1
1000007155,Correo Argentino,TRK-K3A9414F4T,259.0,261.0,1
1000007156,PICKUP,,636.0,637.0,1
1000007157,PICKUP,,272.0,273.0,1
1000007158,PICKUP,,601.0,602.0,1
1000007159,Correo Argentino,TRK-O0NSCANXHJ,274.0,276.0,1
1000007160,PICKUP,,297.0,298.0,1
1000007161,Correo Argentino,TRK-75O4B9CZVQ,175.0,179.0,1
1000007162,PICKUP,,506.0,507.0,1
1000007163,PICKUP,,18.0,19.0,1
1000007164,Correo Argentino,TRK-32DRSEFI8X,299.0,301.0,1
1000007165,Correo Argentino,TRK-E5HUX6TXG8,270.0,276.0,1
1000007166,Correo Argentino,TRK-TSXGDK7D6T,167.0,172.0,1
1000007167,PICKUP,,407.0,408.0,1
1000007168,Correo Argentino,TRK-XDSOO5PJGA,376.0,381.0,1
1000007169,Correo Argentino,TRK-AH8RTRP3HN,621.0,625.0,1
1000007170,Correo Argentino,TRK-UJLCCA7UGH,459.0,463.0,1
1000007171,PICKUP,,392.0,393.0,1
1000007172,Correo Argentino,TRK-7S8WZO4V9Z,560.0,562.0,1
1000007173,PICKUP,,380.0,381.0,1
1000007174,Correo Argentino,TRK-XB8Q857MFU,368.0,372.0,1
1000007175,Correo Argentino,TRK-ZIQW6LWSG8,370.0,375.0,1
1000007176,Correo Argentino,TRK-XR4FK0ZJX1,249.0,254.0,1
1000007177,Correo Argentino,TRK-TV76H9UMN4,465.0,468.0,1
1000007178,PICKUP,,287.0,288.0,1
1000007179,Correo Argentino,TRK-W8NQ3OCTUZ,425.0,427.0,1
1000007180,PICKUP,,399.0,400.0,1
1000007181,Correo Argentino,TRK-4OIIWJV959,61.0,67.0,1
1000007182,PICKUP,,502.0,503.0,1
1000007183,PICKUP,,200.0,201.0,1
1000007184,PICKUP,,53.0,54.0,1
1000007185,Correo Argentino,TRK-IH4KO41XW5,389.0,394.0,1
1000007186,PICKUP,,,,0
1000007187,Correo Argentino,TRK-JQVG881WCJ,2.0,5.0,1
1000007188,Correo Argentino,TRK-GN0EGXNYTE,360.0,364.0,1
1000007189,PICKUP,,187.0,188.0,1
1000007190,PICKUP,,144.0,145.0,1
1000007191,Correo Argentino,TRK-RIAFTKPMD3,328.0,332.0,1
1000007192,Correo Argentino,TRK-Q7UWZV8HMT,480.0,484.0,1
1000007193,PICKUP,,324.0,325.0,1
1000007194,Correo Argentino,TRK-0ICOYY90PE,35.0,40.0,1
1000007195,PICKUP,,179.0,180.0,1
1000007196,PICKUP,,247.0,248.0,1
1000007197,Correo Argentino,TRK-TWMNQVALT3,530.0,533.0,1
1000007198,Correo Argentino,TRK-LZFS66RYX8,287.0,289.0,1
1000007199,PICKUP,,377.0,378.0,1
1000007200,Correo Argentino,TRK-NJ1DYJ5PMS,109.0,114.0,1
1000007201,PICKUP,,389.0,390.0,1
1000007202,PICKUP,,391.0,392.0,1
1000007203,Correo Argentino,TRK-8E9N69TPDJ,304.0,306.0,1
1000007204,Correo Argentino,TRK-YH1WYUU72D,321.0,326.0,1
1000007205,Correo Argentino,TRK-1MN4NZA1J4,437.0,439.0,1
1000007206,Correo Argentino,TRK-98S1WY5HXF,439.0,441.0,1
1000007207,PICKUP,,597.0,598.0,1
1000007208,Correo Argentino,TRK-FXUSGBDSA0,524.0,527.0,1
1000007209,Correo Argentino,,,,0
1000007210,Correo Argentino,TRK-4GIFPMY1FX,485.0,490.0,1
1000007211,PICKUP,,521.0,522.0,1
1000007212,PICKUP,,597.0,598.0,1
1000007213,Correo Argentino,TRK-TS5LM59OR3,523.0,526.0,1
1000007214,Correo Argentino,TRK-UZ4F5ES95G,515.0,520.0,1
1000007215,PICKUP,,,,0
1000007216,PICKUP,,358.0,359.0,1
1000007217,Correo Argentino,TRK-QS07DIZ60U,328.0,331.0,1
1000007218,PICKUP,,219.0,220.0,1
1000007219,Correo Argentino,TRK-PKX4LUF6V5,561.0,566.0,1
1000007220,Correo Argentino,TRK-M72HNKFZI3,188.0,192.0,1
1000007221,Correo Argentino,TRK-T4CN8EM0LM,578.0,581.0,1
1000007222,Correo Argentino,TRK-DVQZFEKOJ5,380.0,385.0,1
1000007223,PICKUP,,532.0,533.0,1
1000007224,Correo Argentino,TRK-NTIGCRWCV9,506.0,512.0,1
1000007225,Correo Argentino,TRK-NFIOU38594,429.0,434.0,1
1000007226,Correo Argentino,TRK-4ZSP2PNYNF,191.0,194.0,1
1000007227,PICKUP,,598.0,599.0,1
1000007228,Correo Argentino,TRK-DOCMO6WNUW,28.0,32.0,1
1000007229,Correo Argentino,TRK-6PT9ODY2Y3,519.0,522.0,1
1000007230,Correo Argentino,,,,0
1000007231,PICKUP,,427.0,428.0,1
1000007232,PICKUP,,343.0,344.0,1
1000007233,Correo Argentino,TRK-0QEBM4LGCS,148.0,152.0,1
1000007234,Correo Argentino,TRK-AAK4F2FMSZ,239.0,243.0,1
1000007235,PICKUP,,577.0,578.0,1
1000007236,Correo Argentino,TRK-0HXX5KWIY7,202.0,206.0,1
1000007237,PICKUP,,237.0,238.0,1
1000007238,Correo Argentino,TRK-UJ8JJRZ8KT,621.0,625.0,1
1000007239,PICKUP,,48.0,49.0,1
1000007240,Correo Argentino,,,,0
1000007241,Correo Argentino,,,,0
1000007242,PICKUP,,514.0,515.0,1
1000007243,Correo Argentino,TRK-NACEWTA5HY,609.0,611.0,1
1000007244,Correo Argentino,TRK-S59BRBOMGD,452.0,456.0,1
1000007245,Correo Argentino,TRK-FVEM63XTAK,43.0,47.0,1
1000007246,Correo Argentino,TRK-2DOP1GDVT8,317.0,320.0,1
1000007247,PICKUP,,501.0,502.0,1
1000007248,Correo Argentino,TRK-EE8OIPS5FB,186.0,189.0,1
1000007249,PICKUP,,412.0,413.0,1
1000007250,Correo Argentino,TRK-DLTHT6REGX,338.0,341.0,1
1000007251,PICKUP,,385.0,386.0,1
1000007252,Correo Argentino,TRK-HTX5WMH2R1,319.0,324.0,1
1000007253,Correo Argentino,TRK-1KM14FTJKQ,633.0,637.0,1
1000007254,Correo Argentino,TRK-5KVH404H20,161.0,166.0,1
1000007255,PICKUP,,303.0,304.0,1
1000007256,Correo Argentino,TRK-O33MD63X3P,352.0,355.0,1
1000007257,Correo Argentino,TRK-RH9LFDYGKI,546.0,551.0,1
1000007258,PICKUP,,421.0,422.0,1
1000007259,Correo Argentino,TRK-7IFF31UA7L,291.0,296.0,1
1000007260,Correo Argentino,TRK-2UR8BBJB6K,510.0,513.0,1
1000007261,Correo Argentino,TRK-UTI9GAX0LZ,212.0,219.0,1
1000007262,Correo Argentino,TRK-GNS2G81BXU,288.0,293.0,1
1000007263,Correo Argentino,TRK-QAKWCEO51O,143.0,148.0,1
1000007264,PICKUP,,85.0,86.0,1
1000007265,Correo Argentino,TRK-GGNQJTB2L7,368.0,372.0,1
1000007266,Correo Argentino,TRK-OW6Q2UJ1JZ,406.0,411.0,1
1000007267,PICKUP,,533.0,534.0,1
1000007268,PICKUP,,341.0,342.0,1
1000007269,PICKUP,,611.0,612.0,1
1000007270,Correo Argentino,TRK-7J0UEOJSS0,311.0,314.0,1
1000007271,Correo Argentino,TRK-X4WBCYQGLY,481.0,486.0,1
1000007272,PICKUP,,500.0,501.0,1
1000007273,Correo Argentino,TRK-FO8I6Q7W23,82.0,86.0,1
1000007274,PICKUP,,616.0,617.0,1
1000007275,Correo Argentino,TRK-G05PV6U9TO,25.0,30.0,1
1000007276,PICKUP,,570.0,571.0,1
1000007277,Correo Argentino,,,,0
1000007278,Correo Argentino,TRK-B14A3IEJ9Y,522.0,525.0,1
1000007279,Correo Argentino,TRK-51CCZMCCMC,463.0,467.0,1
1000007280,Correo Argentino,TRK-I4EXERTAOK,454.0,456.0,1
1000007281,PICKUP,,392.0,393.0,1
1000007282,Correo Argentino,TRK-03V3JN7HVB,189.0,193.0,1
1000007283,Correo Argentino,TRK-L4SNSODFIV,26.0,31.0,1
1000007284,PICKUP,,187.0,188.0,1
1000007285,Correo Argentino,TRK-CQFVTHYKCX,267.0,274.0,1
1000007286,PICKUP,,,,0
1000007287,Correo Argentino,TRK-TR9I2BL264,564.0,568.0,1
1000007288,PICKUP,,390.0,391.0,1
1000007289,Correo Argentino,TRK-34LJ5FXR1G,212.0,215.0,1
1000007290,Correo Argentino,TRK-3KOOSVYVOO,514.0,517.0,1
1000007291,Correo Argentino,TRK-2CAYXZUE59,316.0,320.0,1
1000007292,Correo Argentino,TRK-UJ1I9BHW2X,309.0,312.0,1
1000007293,PICKUP,,403.0,404.0,1
1000007294,Correo Argentino,TRK-M9B4PA39T2,559.0,562.0,1
1000007295,Correo Argentino,TRK-TZ2H0OK1NZ,507.0,510.0,1
1000007296,PICKUP,,306.0,307.0,1
1000007297,Correo Argentino,TRK-HILBUVDKUZ,150.0,152.0,1
1000007298,Correo Argentino,TRK-HRTNR16IUD,272.0,277.0,1
1000007299,Correo Argentino,TRK-7LZES8B1NN,442.0,445.0,1
1000007300,Correo Argentino,TRK-P6UVGXGFL2,132.0,134.0,1
1000007301,PICKUP,,,,0
1000007302,PICKUP,,467.0,468.0,1
1000007303,Correo Argentino,TRK-53YMHLK27F,537.0,539.0,1
1000007304,Correo Argentino,TRK-GXEMLR2ETL,173.0,175.0,1
1000007305,PICKUP,,433.0,434.0,1
1000007306,Correo Argentino,TRK-1MLVC7K90C,352.0,354.0,1
1000007307,PICKUP,,317.0,318.0,1
1000007308,Correo Argentino,TRK-RGWYJFEYLF,104.0,107.0,1
1000007309,PICKUP,,357.0,358.0,1
1000007310,PICKUP,,278.0,279.0,1
1000007311,Correo Argentino,TRK-VSU61SGMG9,464.0,468.0,1
1000007312,Correo Argentino,TRK-B78NDUECAK,136.0,141.0,1
1000007313,Correo Argentino,,,,0
1000007314,Correo Argentino,TRK-O0DUDKCOXX,425.0,430.0,1
1000007315,Correo Argentino,TRK-U8L7WFALWC,163.0,166.0,1
1000007316,Correo Argentino,TRK-I3P2P9RFLL,615.0,619.0,1
1000007317,Correo Argentino,TRK-4OPCJ4NJU6,52.0,55.0,1
1000007318,Correo Argentino,TRK-GNMP2RSPEO,197.0,200.0,1
1000007319,Correo Argentino,TRK-TJE9DX2HKL,123.0,128.0,1
1000007320,Correo Argentino,,,,0
1000007321,Correo Argentino,TRK-CBVLMEILNM,536.0,538.0,1
1000007322,Correo Argentino,TRK-L2VV0DCRKJ,520.0,522.0,1
1000007323,Correo Argentino,TRK-9FO1IY5TW9,411.0,414.0,1
1000007324,Correo Argentino,TRK-9AGN8W2CPG,318.0,320.0,1
1000007325,PICKUP,,271.0,272.0,1
1000007326,Correo Argentino,TRK-L3BITXFAF2,105.0,107.0,1
1000007327,PICKUP,,320.0,321.0,1
1000007328,PICKUP,,345.0,346.0,1
1000007329,PICKUP,,509.0,510.0,1
1000007330,Correo Argentino,TRK-UB6MVAKUNZ,474.0,478.0,1
1000007331,PICKUP,,197.0,198.0,1
1000007332,Correo Argentino,TRK-7V30RQI7HO,627.0,631.0,1
1000007333,Correo Argentino,TRK-682TXTUGIS,297.0,302.0,1
1000007334,PICKUP,,228.0,229.0,1
1000007335,Correo Argentino,TRK-4KC6EALFIX,555.0,559.0,1
1000007336,PICKUP,,402.0,403.0,1
1000007337,Correo Argentino,TRK-4CQ5FG2PHY,55.0,58.0,1
1000007338,Correo Argentino,,,,0
1000007339,Correo Argentino,,,,0
