location_sk,address_bk,city,province_name,province_code,postal_code,country_code
2929,3925,Godoy Cruz,Mendoza,MZA,7725,AR
2930,3926,Rosario,Santa Fe,SF,4890,AR
2931,3927,CABA,Buenos Aires,BA,1680,AR
2932,3928,La Plata,Buenos Aires,BA,9207,AR
2933,3929,Villa Carlos Paz,Córdoba,CBA,6014,AR
2934,3930,Río Cuarto,Córdoba,CBA,1621,AR
2935,3931,La Plata,Buenos Aires,BA,4547,AR
2936,3932,Mar del Plata,Buenos Aires,BA,9813,AR
2937,3933,La Plata,Buenos Aires,BA,7678,AR
2938,3934,Mar del Plata,Buenos Aires,BA,7888,AR
2939,3935,San Rafael,Mendoza,MZA,6473,AR
2940,3936,Rafaela,Santa Fe,SF,9585,AR
2941,3937,CABA,Buenos Aires,BA,5757,AR
2942,3938,CABA,Buenos Aires,BA,5632,AR
2943,3939,CABA,Buenos Aires,BA,7559,AR
2944,3940,San Rafael,Mendoza,MZA,2691,AR
2945,3941,La Plata,Buenos Aires,BA,8560,AR
2946,3942,La Plata,Buenos Aires,BA,7208,AR
2947,3943,La Plata,Buenos Aires,BA,9051,AR
2948,3944,La Plata,Buenos Aires,BA,6987,AR
2949,3945,La Plata,Buenos Aires,BA,8190,AR
2950,3946,Córdoba,Córdoba,CBA,6726,AR
2951,3947,Santa Fe,Santa Fe,SF,8695,AR
2952,3948,CABA,Buenos Aires,BA,7201,AR
2953,3949,Villa Carlos Paz,Córdoba,CBA,2765,AR
2954,3950,La Plata,Buenos Aires,BA,5302,AR
2955,3951,La Plata,Buenos Aires,BA,1947,AR
2956,3952,CABA,Buenos Aires,BA,4420,AR
2957,3953,La Plata,Buenos Aires,BA,3213,AR
2958,3954,La Plata,Buenos Aires,BA,5075,AR
2959,3955,Mar del Plata,Buenos Aires,BA,5768,AR
2960,3956,Mar del Plata,Buenos Aires,BA,9056,AR
2961,3957,Mar del Plata,Buenos Aires,BA,5447,AR
2962,3958,Rosario,Santa Fe,SF,6885,AR
2963,3959,La Plata,Buenos Aires,BA,8411,AR
2964,3960,Córdoba,Córdoba,CBA,1612,AR
2965,3961,La Plata,Buenos Aires,BA,8399,AR
2966,3962,CABA,Buenos Aires,BA,5299,AR
2967,3963,San Rafael,Mendoza,MZA,2137,AR
2968,3964,CABA,Buenos Aires,BA,3082,AR
2969,3965,La Plata,Buenos Aires,BA,7252,AR
2970,3966,La Plata,Buenos Aires,BA,5617,AR
2971,3967,CABA,Buenos Aires,BA,5113,AR
2972,3968,La Plata,Buenos Aires,BA,8561,AR
2973,3969,La Plata,Buenos Aires,BA,2800,AR
2974,3970,CABA,Buenos Aires,BA,5318,AR
2975,3971,Córdoba,Córdoba,CBA,2397,AR
2976,3972,CABA,Buenos Aires,BA,2670,AR
2977,3973,Villa Carlos Paz,Córdoba,CBA,7704,AR
2978,3974,Córdoba,Córdoba,CBA,5289,AR
2979,3975,CABA,Buenos Aires,BA,2696,AR
2980,3976,La Plata,Buenos Aires,BA,3565,AR
2981,3977,Villa Carlos Paz,Córdoba,CBA,6108,AR
2982,3978,La Plata,Buenos Aires,BA,1782,AR
2983,3979,La Plata,Buenos Aires,BA,2133,AR
2984,3980,La Plata,Buenos Aires,BA,8762,AR
2985,3981,Mendoza,Mendoza,MZA,5403,AR
2986,3982,La Plata,Buenos Aires,BA,5350,AR
2987,3983,Río Cuarto,Córdoba,CBA,5045,AR
2988,3984,Villa Carlos Paz,Córdoba,CBA,5922,AR
2989,3985,La Plata,Buenos Aires,BA,8387,AR
2990,3986,CABA,Buenos Aires,BA,7497,AR
2991,3987,CABA,Buenos Aires,BA,6444,AR
2992,3988,CABA,Buenos Aires,BA,1613,AR
2993,3989,Mendoza,Mendoza,MZA,9536,AR
2994,3990,La Plata,Buenos Aires,BA,9335,AR
2995,3991,La Plata,Buenos Aires,BA,2745,AR
2996,3992,Godoy Cruz,Mendoza,MZA,8967,AR
2997,3993,Villa Carlos Paz,Córdoba,CBA,4309,AR
2998,3994,CABA,Buenos Aires,BA,7932,AR
2999,3995,Godoy Cruz,Mendoza,MZA,5695,AR
3000,3996,La Plata,Buenos Aires,BA,5576,AR
3001,3997,Mar del Plata,Buenos Aires,BA,6610,AR
3002,3998,Mendoza,Mendoza,MZA,4458,AR
3003,3999,CABA,Buenos Aires,BA,7303,AR
3004,4000,Mendoza,Mendoza,MZA,8477,AR
3005,4001,La Plata,Buenos Aires,BA,3535,AR
3006,4002,Mar del Plata,Buenos Aires,BA,9618,AR
3007,4003,Rafaela,Santa Fe,SF,7357,AR
3008,4004,CABA,Buenos Aires,BA,5480,AR
3009,4005,Santa Fe,Santa Fe,SF,8052,AR
3010,4006,Mar del Plata,Buenos Aires,BA,8577,AR
3011,4007,Mar del Plata,Buenos Aires,BA,1401,AR
3012,4008,Río Cuarto,Córdoba,CBA,5308,AR
3013,4009,CABA,Buenos Aires,BA,1255,AR
3014,4010,San Rafael,Mendoza,MZA,4781,AR
3015,4011,CABA,Buenos Aires,BA,7513,AR
3016,4012,CABA,Buenos Aires,BA,1390,AR
3017,4013,CABA,Buenos Aires,BA,2820,AR
3018,4014,La Plata,Buenos Aires,BA,8531,AR
3019,4015,Villa Carlos Paz,Córdoba,CBA,4784,AR
3020,4016,Mar del Plata,Buenos Aires,BA,9697,AR
3021,4017,Villa Carlos Paz,Córdoba,CBA,8832,AR
3022,4018,CABA,Buenos Aires,BA,9670,AR
3023,4019,La Plata,Buenos Aires,BA,6193,AR
3024,4020,CABA,Buenos Aires,BA,3288,AR
3025,4021,CABA,Buenos Aires,BA,2991,AR
3026,4022,Mar del Plata,Buenos Aires,BA,7774,AR
3027,4023,Rafaela,Santa Fe,SF,9302,AR
3028,4024,Mar del Plata,Buenos Aires,BA,8576,AR
3029,4025,CABA,Buenos Aires,BA,4737,AR
3030,4026,Mendoza,Mendoza,MZA,8441,AR
3031,4027,Mar del Plata,Buenos Aires,BA,6257,AR
3032,4028,Godoy Cruz,Mendoza,MZA,5229,AR
3033,4029,Villa Carlos Paz,Córdoba,CBA,9882,AR
3034,4030,CABA,Buenos Aires,BA,1759,AR
3035,4031,Mar del Plata,Buenos Aires,BA,8846,AR
3036,4032,Santa Fe,Santa Fe,SF,7367,AR
3037,4033,Rafaela,Santa Fe,SF,6838,AR
3038,4034,Córdoba,Córdoba,CBA,3757,AR
3039,4035,Mar del Plata,Buenos Aires,BA,4544,AR
3040,4036,Mar del Plata,Buenos Aires,BA,3870,AR
3041,4037,Mar del Plata,Buenos Aires,BA,4725,AR
3042,4038,San Rafael,Mendoza,MZA,6174,AR
3043,4039,Mar del Plata,Buenos Aires,BA,5414,AR
3044,4040,La Plata,Buenos Aires,BA,4578,AR
3045,4041,La Plata,Buenos Aires,BA,2705,AR
3046,4042,Mar del Plata,Buenos Aires,BA,4407,AR
3047,4043,Rafaela,Santa Fe,SF,1525,AR
3048,4044,Río Cuarto,Córdoba,CBA,9376,AR
3049,4045,CABA,Buenos Aires,BA,2363,AR
3050,4046,Córdoba,Córdoba,CBA,3446,AR
3051,4047,CABA,Buenos Aires,BA,1368,AR
3052,4048,Mar del Plata,Buenos Aires,BA,8157,AR
3053,4049,Mar del Plata,Buenos Aires,BA,6345,AR
3054,4050,Mar del Plata,Buenos Aires,BA,1319,AR
3055,4051,Mendoza,Mendoza,MZA,9810,AR
3056,4052,Córdoba,Córdoba,CBA,1210,AR
3057,4053,La Plata,Buenos Aires,BA,1627,AR
3058,4054,Río Cuarto,Córdoba,CBA,5451,AR
3059,4055,Rafaela,Santa Fe,SF,4353,AR
3060,4056,San Rafael,Mendoza,MZA,7808,AR
3061,4057,La Plata,Buenos Aires,BA,6006,AR
3062,4058,CABA,Buenos Aires,BA,2053,AR
3063,4059,La Plata,Buenos Aires,BA,1070,AR
3064,4060,Villa Carlos Paz,Córdoba,CBA,2635,AR
3065,4061,Córdoba,Córdoba,CBA,7764,AR
3066,4062,Mar del Plata,Buenos Aires,BA,6876,AR
3067,4063,CABA,Buenos Aires,BA,2617,AR
3068,4064,CABA,Buenos Aires,BA,3664,AR
3069,4065,Río Cuarto,Córdoba,CBA,8471,AR
3070,4066,Córdoba,Córdoba,CBA,6014,AR
3071,4067,Mendoza,Mendoza,MZA,6965,AR
3072,4068,Rosario,Santa Fe,SF,6232,AR
3073,4069,Córdoba,Córdoba,CBA,7584,AR
3074,4070,La Plata,Buenos Aires,BA,4898,AR
3075,4071,La Plata,Buenos Aires,BA,2928,AR
3076,4072,La Plata,Buenos Aires,BA,7028,AR
3077,4073,Godoy Cruz,Mendoza,MZA,6340,AR
3078,4074,Villa Carlos Paz,Córdoba,CBA,2752,AR
3079,4075,Rafaela,Santa Fe,SF,6428,AR
3080,4076,CABA,Buenos Aires,BA,2437,AR
3081,4077,Mar del Plata,Buenos Aires,BA,1638,AR
3082,4078,Rafaela,Santa Fe,SF,4300,AR
3083,4079,Río Cuarto,Córdoba,CBA,5461,AR
3084,4080,Mar del Plata,Buenos Aires,BA,1115,AR
3085,4081,CABA,Buenos Aires,BA,3074,AR
3086,4082,La Plata,Buenos Aires,BA,9533,AR
3087,4083,Río Cuarto,Córdoba,CBA,9390,AR
3088,4084,CABA,Buenos Aires,BA,7486,AR
3089,4085,Mar del Plata,Buenos Aires,BA,4886,AR
3090,4086,Río Cuarto,Córdoba,CBA,5533,AR
3091,4087,Mar del Plata,Buenos Aires,BA,1708,AR
3092,4088,CABA,Buenos Aires,BA,5666,AR
3093,4089,La Plata,Buenos Aires,BA,1507,AR
3094,4090,Mar del Plata,Buenos Aires,BA,1887,AR
3095,4091,Rafaela,Santa Fe,SF,8380,AR
3096,4092,Rafaela,Santa Fe,SF,7199,AR
3097,4093,CABA,Buenos Aires,BA,4449,AR
3098,4094,San Rafael,Mendoza,MZA,7355,AR
3099,4095,Rafaela,Santa Fe,SF,1042,AR
3100,4096,CABA,Buenos Aires,BA,4125,AR
3101,4097,Río Cuarto,Córdoba,CBA,4098,AR
3102,4098,Río Cuarto,Córdoba,CBA,1708,AR
3103,4099,CABA,Buenos Aires,BA,8513,AR
3104,4100,Mar del Plata,Buenos Aires,BA,3553,AR
3105,4101,Córdoba,Córdoba,CBA,5388,AR
3106,4102,La Plata,Buenos Aires,BA,4981,AR
3107,4103,La Plata,Buenos Aires,BA,1670,AR
3108,4104,La Plata,Buenos Aires,BA,5349,AR
3109,4105,Villa Carlos Paz,Córdoba,CBA,5084,AR
3110,4106,Mendoza,Mendoza,MZA,7856,AR
3111,4107,Mar del Plata,Buenos Aires,BA,3448,AR
3112,4108,Río Cuarto,Córdoba,CBA,5641,AR
3113,4109,Villa Carlos Paz,Córdoba,CBA,7078,AR
3114,4110,La Plata,Buenos Aires,BA,7682,AR
3115,4111,Villa Carlos Paz,Córdoba,CBA,9829,AR
3116,4112,Mendoza,Mendoza,MZA,7716,AR
3117,4113,Río Cuarto,Córdoba,CBA,1579,AR
3118,4114,Mar del Plata,Buenos Aires,BA,3328,AR
3119,4115,Rafaela,Santa Fe,SF,3452,AR
3120,4116,Villa Carlos Paz,Córdoba,CBA,2706,AR
3121,4117,Rosario,Santa Fe,SF,2099,AR
3122,4118,Córdoba,Córdoba,CBA,5142,AR
3123,4119,Villa Carlos Paz,Córdoba,CBA,2876,AR
3124,4120,CABA,Buenos Aires,BA,4788,AR
3125,4121,Córdoba,Córdoba,CBA,2842,AR
3126,4122,Rosario,Santa Fe,SF,3839,AR
3127,4123,CABA,Buenos Aires,BA,8590,AR
3128,4124,Córdoba,Córdoba,CBA,6310,AR
3129,4125,Río Cuarto,Córdoba,CBA,2018,AR
3130,4126,CABA,Buenos Aires,BA,2296,AR
3131,4127,Mar del Plata,Buenos Aires,BA,7815,AR
3132,4128,Mar del Plata,Buenos Aires,BA,9045,AR
3133,4129,Mar del Plata,Buenos Aires,BA,5346,AR
3134,4130,Mar del Plata,Buenos Aires,BA,8553,AR
3135,4131,La Plata,Buenos Aires,BA,1230,AR
3136,4132,Mar del Plata,Buenos Aires,BA,8840,AR
3137,4133,CABA,Buenos Aires,BA,3509,AR
3138,4134,La Plata,Buenos Aires,BA,9399,AR
3139,4135,Rafaela,Santa Fe,SF,5213,AR
3140,4136,CABA,Buenos Aires,BA,9453,AR
3141,4137,La Plata,Buenos Aires,BA,4297,AR
3142,4138,Río Cuarto,Córdoba,CBA,7024,AR
3143,4139,Mar del Plata,Buenos Aires,BA,5300,AR
3144,4140,Villa Carlos Paz,Córdoba,CBA,2363,AR
3145,4141,Rosario,Santa Fe,SF,1323,AR
3146,4142,Mar del Plata,Buenos Aires,BA,8960,AR
3147,4143,CABA,Buenos Aires,BA,1898,AR
3148,4144,Rosario,Santa Fe,SF,9977,AR
3149,4145,Río Cuarto,Córdoba,CBA,5811,AR
3150,4146,CABA,Buenos Aires,BA,1008,AR
3151,4147,Córdoba,Córdoba,CBA,1460,AR
3152,4148,CABA,Buenos Aires,BA,8758,AR
3153,4149,Río Cuarto,Córdoba,CBA,1536,AR
3154,4150,Mar del Plata,Buenos Aires,BA,8755,AR
3155,4151,Río Cuarto,Córdoba,CBA,6264,AR
3156,4152,Villa Carlos Paz,Córdoba,CBA,5225,AR
3157,4153,CABA,Buenos Aires,BA,4460,AR
3158,4154,Mar del Plata,Buenos Aires,BA,8513,AR
3159,4155,Santa Fe,Santa Fe,SF,7214,AR
3160,4156,Mar del Plata,Buenos Aires,BA,6627,AR
3161,4157,Santa Fe,Santa Fe,SF,6950,AR
3162,4158,Mar del Plata,Buenos Aires,BA,5506,AR
3163,4159,Córdoba,Córdoba,CBA,9246,AR
3164,4160,Mar del Plata,Buenos Aires,BA,5185,AR
3165,4161,Mar del Plata,Buenos Aires,BA,3992,AR
3166,4162,CABA,Buenos Aires,BA,2592,AR
3167,4163,CABA,Buenos Aires,BA,9752,AR
3168,4164,La Plata,Buenos Aires,BA,4643,AR
3169,4165,La Plata,Buenos Aires,BA,1857,AR
3170,4166,Córdoba,Córdoba,CBA,1653,AR
3171,4167,La Plata,Buenos Aires,BA,3199,AR
3172,4168,La Plata,Buenos Aires,BA,9979,AR
3173,4169,Córdoba,Córdoba,CBA,9844,AR
3174,4170,La Plata,Buenos Aires,BA,8465,AR
3175,4171,Mar del Plata,Buenos Aires,BA,2320,AR
3176,4172,La Plata,Buenos Aires,BA,5447,AR
3177,4173,Rafaela,Santa Fe,SF,9248,AR
3178,4174,Villa Carlos Paz,Córdoba,CBA,8710,AR
3179,4175,La Plata,Buenos Aires,BA,2134,AR
3180,4176,CABA,Buenos Aires,BA,7814,AR
3181,4177,Río Cuarto,Córdoba,CBA,6453,AR
3182,4178,San Rafael,Mendoza,MZA,9453,AR
3183,4179,La Plata,Buenos Aires,BA,4971,AR
3184,4180,Río Cuarto,Córdoba,CBA,6900,AR
3185,4181,Villa Carlos Paz,Córdoba,CBA,2017,AR
3186,4182,La Plata,Buenos Aires,BA,6178,AR
3187,4183,CABA,Buenos Aires,BA,5907,AR
3188,4184,CABA,Buenos Aires,BA,2104,AR
3189,4185,Mar del Plata,Buenos Aires,BA,6769,AR
3190,4186,CABA,Buenos Aires,BA,4435,AR
3191,4187,Villa Carlos Paz,Córdoba,CBA,9840,AR
3192,4188,Godoy Cruz,Mendoza,MZA,6680,AR
3193,4189,La Plata,Buenos Aires,BA,6342,AR
3194,4190,CABA,Buenos Aires,BA,6547,AR
3195,4191,CABA,Buenos Aires,BA,8090,AR
3196,4192,Godoy Cruz,Mendoza,MZA,3877,AR
3197,4193,CABA,Buenos Aires,BA,6379,AR
3198,4194,CABA,Buenos Aires,BA,2493,AR
3199,4195,CABA,Buenos Aires,BA,9568,AR
3200,4196,Mendoza,Mendoza,MZA,3231,AR
3201,4197,San Rafael,Mendoza,MZA,9670,AR
3202,4198,Córdoba,Córdoba,CBA,8353,AR
3203,4199,La Plata,Buenos Aires,BA,7663,AR
3204,4200,Córdoba,Córdoba,CBA,7033,AR
