order_bk,paid_date_sk,status,payment_method,amount,transaction_ref
1000005404,515.0,PAID,,78898.05,TX-BNL2R6Q7KHYV
1000005405,105.0,PAID,,29359.2,TX-4M69A9F0IL97
1000005406,553.0,PAID,,19050.0,TX-TTB103YW9ODL
1000005407,34.0,REFUNDED,,14520.0,TX-BXIKHSOMXFYW
1000005408,565.0,PAID,,17242.5,TX-ZBP62U2AUXIS
1000005409,,FAILED,,57229.05,
1000005410,519.0,PAID,,66668.58,TX-5K5ANZKQGEXQ
1000005411,335.0,PAID,,14520.0,TX-8E6R5068EY3Q
1000005412,65.0,PAID,,36837.0,TX-STWMNPQTD3AT
1000005413,83.0,PAID,,19565.7,TX-GLY3GNPVMDQ6
1000005414,151.0,PAID,,35574.0,TX-NR93JP58O17R
1000005415,493.0,PAID,,16441.08,TX-QQWWDL8O0IYN
1000005416,321.0,PAID,,17787.0,TX-FKW5G1ZN8R8A
1000005417,38.0,REFUNDED,,81820.2,TX-QTBSG2RKLTW3
1000005418,28.0,PAID,,39204.0,TX-UGKYHYBQFSWL
1000005419,580.0,PAID,,35685.0,TX-LZ84JAT0I9VC
1000005420,637.0,PAID,,64795.5,TX-0OCMC9DJP4WM
1000005421,75.0,PAID,,45738.0,TX-SGRPPV5K0GDI
1000005422,37.0,PAID,,55350.0,TX-E8BZ43ETWEXY
1000005423,618.0,PAID,,54561.0,TX-4K3ACM4HENN3
1000005424,594.0,PAID,,49455.12,TX-23THO4NFXG4E
1000005425,382.0,PAID,,78045.0,TX-RYUJHYNUWYS5
1000005426,177.0,PAID,,51727.5,TX-BQLT03IY2685
1000005427,338.0,PAID,,35937.0,TX-TW1S0G0HP4KX
1000005428,129.0,PAID,,19565.7,TX-HQ0OQ2A3HG8S
1000005429,,FAILED,,14483.7,
1000005430,237.0,PAID,,15983.7,TX-3HA2RLM9RLZI
1000005431,34.0,PAID,,33008.4,TX-GW55WGWHG81N
1000005432,423.0,PAID,,41382.0,TX-838GURP8JQSS
1000005433,133.0,PAID,,54313.88,TX-UMS58LZ2M3P6
1000005434,220.0,PAID,,34485.0,TX-7NXK1Y5C29I2
1000005435,273.0,PAID,,69238.62,TX-WVWA4F7GSV7N
1000005436,629.0,PAID,,27036.0,TX-ZE7VX1NBIN3F
1000005437,144.0,PAID,,20176.35,TX-DFFSGDBXHQ8W
1000005438,191.0,PAID,,56929.05,TX-GR7BHOYAND4X
1000005439,29.0,PAID,,29088.0,TX-0Q96NLACYQG2
1000005440,,FAILED,,36774.0,
1000005441,353.0,PAID,,30492.0,TX-8O58ZPWFLQPT
1000005442,227.0,PAID,,56029.05,TX-WYA3XGQ3VSFB
1000005443,489.0,PAID,,40404.0,TX-CCNFSK6M3HX2
1000005444,106.0,PAID,,13068.0,TX-GA63OM07BC0Q
1000005445,43.0,PAID,,25613.28,TX-UN88W2UGABIQ
1000005446,82.0,PAID,,54404.62,TX-69ZP4088C37Z
1000005447,166.0,PAID,,49005.0,TX-AUMBZ9Y6L5M7
1000005448,295.0,PAID,,55176.0,TX-ZJ3YMZ40OSP9
1000005449,100.0,PAID,,34485.0,TX-CL87TZWVYL04
1000005450,595.0,PAID,,28788.0,TX-Y360PG2GYPMX
1000005451,437.0,PAID,,43719.72,TX-3ZQ15A80JLV6
1000005452,489.0,PAID,,31546.8,TX-ZCJ02O5RYSCR
1000005453,298.0,PAID,,43560.0,TX-UAC9RQ6U9IR8
1000005454,183.0,PAID,,80767.5,TX-PRXFN3MO76U1
1000005455,111.0,PAID,,11761.2,TX-20OPWLXGDW6G
1000005456,88.0,PAID,,65025.0,TX-3631GZNIO2U7
1000005457,637.0,PAID,,16020.0,TX-TCHRQU3JAVK5
1000005458,133.0,PAID,,43608.0,TX-DPTUW2OQGOS3
1000005459,613.0,PAID,,43451.1,TX-IKWLVBH9HYYC
1000005460,464.0,REFUNDED,,30240.0,TX-6PKDWKBAM1BX
1000005461,370.0,PAID,,28459.2,TX-QFE1M2BU62RP
1000005462,306.0,PAID,,74952.0,TX-CXS0BHRXFIF6
1000005463,538.0,PAID,,13314.6,TX-2JA3JA2V3J0D
1000005464,52.0,PAID,,19350.0,TX-KO2ZC5Z2K9LK
1000005465,235.0,PAID,,44467.5,TX-1U4JQSZW2DCZ
1000005466,638.0,PAID,,48024.9,TX-NLRPJV5NXHCM
1000005467,629.0,PAID,,34485.0,TX-KQC4M2LR7FIN
1000005468,,FAILED,,58108.8,
1000005469,214.0,REFUNDED,,15429.6,TX-WJ9YL8T9J6JV
1000005470,200.0,PAID,,40104.0,TX-W5A2M24V8B2A
1000005471,420.0,PAID,,46710.6,TX-VT99BVSCH4II
1000005472,415.0,PAID,,60831.3,TX-YKYM5Y3F979U
1000005473,125.0,PAID,,79801.92,TX-ZMPCE8EA8J7I
1000005474,510.0,PAID,,16335.0,TX-2IW4AG7FVMJD
1000005475,103.0,PAID,,12414.6,TX-KCUNP8O05GL0
1000005476,500.0,PAID,,50205.0,TX-A3OG1JBC2Z5E
1000005477,606.0,PAID,,14694.0,TX-S6S6AKU74IGU
1000005478,512.0,REFUNDED,,17151.75,TX-RSND184PVCY4
1000005479,303.0,PAID,,17535.0,TX-SQX3MO7KJ03Z
1000005480,72.0,PAID,,31305.12,TX-64O483X4XRFO
1000005481,590.0,PAID,,39131.4,TX-X8H4Q6R0DCQY
1000005482,486.0,PAID,,14268.0,TX-XJ83XPI28HJG
1000005483,110.0,PAID,,89583.24,TX-5H8KEZLRHDTH
1000005484,345.0,PAID,,17835.0,TX-BXQ2RBWAI7YW
1000005485,406.0,PAID,,37200.0,TX-GX50CTN2K7UW
1000005486,93.0,PAID,,15129.6,TX-CRI0VD94SXJR
1000005487,201.0,PAID,,29040.0,TX-EV31F96JJ7WC
1000005488,523.0,PAID,,77647.8,TX-0S0PYUTXPZ2X
1000005489,230.0,PAID,,15720.0,TX-FLQR44QB9B3Z
1000005490,538.0,PAID,,62980.5,TX-SUZHHOBQXG3O
1000005491,180.0,PAID,,50205.0,TX-D3WGVSXQ86HH
1000005492,404.0,PAID,,49005.0,TX-0USUHN5SUJRH
1000005493,485.0,PAID,,44460.0,TX-C3IIXRDAZ83Q
1000005494,309.0,PAID,,27036.0,TX-2O2C78KKPHHW
1000005495,,FAILED,,43451.1,
1000005496,522.0,PAID,,40404.0,TX-7EIWU3ES7GQS
1000005497,353.0,PAID,,15720.0,TX-H5KZZ40S1REY
1000005498,,FAILED,,33668.25,
1000005499,,FAILED,,55405.5,
1000005500,241.0,PAID,,28459.2,TX-XAED6XXDRXU3
1000005501,350.0,PAID,,17242.5,TX-0T5XRPTPK62F
1000005502,,FAILED,,18676.35,
1000005503,624.0,PAID,,14520.0,TX-O0CM5FMYCW0N
1000005504,157.0,PAID,,37500.0,TX-70DCD3HK5LEF
1000005505,504.0,PAID,,16335.0,TX-RHSOZCS4USSD
1000005506,101.0,PAID,,110533.5,TX-OH4NMBLNXGXU
1000005507,235.0,PAID,,44351.1,TX-DY2PSGOSTU2I
1000005508,115.0,PAID,,32670.0,TX-RWDP7W7BBLV3
1000005509,347.0,PAID,,54313.88,TX-K6WV6S4WNQXF
1000005510,543.0,PAID,,30240.0,TX-MGYZII8SU6PD
1000005511,448.0,PAID,,17242.5,TX-FDEIDPG3IKXJ
1000005512,234.0,PAID,,14268.0,TX-KG8U3P84FM6V
1000005513,635.0,PAID,,17242.5,TX-JKWBTR11BBBV
1000005514,191.0,PAID,,49005.0,TX-KVSA1E8VG3M2
1000005515,329.0,PAID,,119517.75,TX-W0Y0S8XOMQG1
1000005516,640.0,PAID,,19287.0,TX-2X4TCZEYSGCX
1000005517,206.0,PAID,,78752.85,TX-S37A2CTMLJNF
1000005518,530.0,REFUNDED,,31036.5,TX-7RGHBSAJJBJ5
1000005519,466.0,PAID,,28459.2,TX-HFDS7ZJI781Y
1000005520,113.0,PAID,,87748.8,TX-KXYCH6MWDJ1P
1000005521,630.0,PAID,,47754.75,TX-RVS58L03QLH2
1000005522,140.0,PAID,,79390.2,TX-Y2AIME29VVEY
1000005523,212.0,PAID,,15518.25,TX-SZRHXVSTEPSO
1000005524,607.0,PAID,,20865.0,TX-UC9MWPRV97YN
1000005525,500.0,PAID,,29461.08,TX-LYKSWMN2NUX4
1000005526,3.0,PAID,,14268.0,TX-K5E13AF3WJ6X
1000005527,441.0,PAID,,53361.0,TX-13MROZQN12RT
1000005528,29.0,PAID,,15683.7,TX-EX87RZLXK1UX
1000005529,,FAILED,,73834.2,
1000005530,375.0,PAID,,34485.0,TX-4558B79RCBYY
1000005531,32.0,PAID,,45738.0,TX-H0ZO9N5GY6R2
1000005532,426.0,PAID,,54450.0,TX-X4LCRJG9O1PV
1000005533,423.0,PAID,,32670.0,TX-B83YBRP7TSC5
1000005534,607.0,PAID,,44823.24,TX-013NHHYXP6HI
1000005535,508.0,PAID,,83108.85,TX-V8DYVOGSZSPJ
1000005536,599.0,PAID,,70414.5,TX-9EOTM1O7HLFH
1000005537,326.0,PAID,,44866.8,TX-8B9C19GTLN2C
1000005538,266.0,PAID,,54861.0,TX-HH54L20CVQ2L
1000005539,,PENDING,,50457.0,
1000005540,185.0,PAID,,20257.5,TX-5STQTME91WQJ
1000005541,329.0,PAID,,76641.0,TX-7D72DI1PNRYW
1000005542,494.0,PAID,,57410.55,TX-4V5GW0N96CWY
1000005543,471.0,PAID,,27588.0,TX-BADXP5XT5IQT
1000005544,482.0,PAID,,13968.0,TX-4OH9E6ZOYCVN
1000005545,,FAILED,,12806.64,
1000005546,124.0,PAID,,25022.4,TX-J1XZS15W02W3
1000005547,336.0,PAID,,38852.7,TX-A4HB38S41799
1000005548,475.0,PAID,,34485.0,TX-FSVGWYTWXNS7
1000005549,245.0,PAID,,15518.25,TX-AV7L941X231Z
1000005550,,FAILED,,55350.0,
1000005551,624.0,PAID,,79245.0,TX-6D7LN7MMO2WS
1000005552,185.0,PAID,,53996.25,TX-8LPJRZ587612
1000005553,586.0,PAID,,29040.0,TX-FGD36HZAQ24X
1000005554,422.0,PAID,,28459.2,TX-2A0364LIRAYM
1000005555,74.0,PAID,,28459.2,TX-C6OE1SHORA0Y
1000005556,,FAILED,,12961.2,
1000005557,92.0,PAID,,36474.0,TX-2TZ9UKC6JA7D
1000005558,194.0,PAID,,15841.08,TX-C7ZQZK1I4WVT
1000005559,,FAILED,,13068.0,
1000005560,376.0,REFUNDED,,35937.0,TX-F73LPW4QSMW0
1000005561,167.0,PAID,,13968.0,TX-8192Y8QBXLY5
1000005562,491.0,PAID,,17508.3,TX-J8GKMBOT7YNE
1000005563,,FAILED,,29040.0,
1000005564,51.0,PAID,,26136.0,TX-COCZJHS8V24C
1000005565,164.0,REFUNDED,,48811.08,TX-A85FZ1XFPG1R
1000005566,149.0,PAID,,13968.0,TX-UAR0DV0V846A
1000005567,586.0,PAID,,18150.0,TX-6S08XOD4EWQ5
1000005568,8.0,PAID,,13794.0,TX-GGCVUT74MG6Y
1000005569,319.0,PAID,,14229.6,TX-MWTHFE81VK2I
1000005570,200.0,PAID,,107811.0,TX-FWTNK2FVO6KW
1000005571,475.0,PAID,,51727.5,TX-ZME5JK0NV2N3
1000005572,639.0,PAID,,41164.2,TX-ZXPQYL1GIDJ1
1000005573,459.0,PAID,,55650.0,TX-303RVKFTPSEY
1000005574,111.0,PAID,,39204.0,TX-93JASW35FBG8
1000005575,75.0,PAID,,28459.2,TX-9TEAAOT03KEA
1000005576,455.0,PAID,,29882.16,TX-W2J19MLUYPBP
1000005577,214.0,PAID,,55213.88,TX-E2I2BEAYBPGH
1000005578,191.0,PAID,,48024.9,TX-OEM2HOIF72O2
1000005579,,FAILED,,59532.0,
1000005580,484.0,PAID,,33870.0,TX-6VBCG683KJZZ
1000005581,359.0,PAID,,62254.5,TX-4R0HY488RECT
1000005582,358.0,PAID,,13068.0,TX-J8UQQFMXM7A5
1000005583,45.0,PAID,,58399.2,TX-9P9VS3YT6VYI
1000005584,430.0,REFUNDED,,33444.0,TX-LUK7THMNYJ4A
1000005585,49.0,PAID,,28923.6,TX-3FOONHHEM8TW
1000005586,360.0,PAID,,17787.0,TX-28600B91Y9K3
1000005587,205.0,PAID,,30492.0,TX-O16WU8AOAXY4
1000005588,234.0,PAID,,18676.35,TX-896OI3J6WMDV
1000005589,277.0,PAID,,60257.76,TX-Z0RPJS2M7EZF
1000005590,,FAILED,,28488.0,
1000005591,135.0,PAID,,44651.1,TX-51HW1JZTGVY8
1000005592,97.0,PAID,,35937.0,TX-W35XR5I9HHLW
1000005593,528.0,PAID,,57680.7,TX-G3JEBGFFTDCX
1000005594,93.0,PAID,,56929.05,TX-QGEXP8WYL0UT
1000005595,414.0,PAID,,18687.0,TX-IZE4IWMQ07S2
1000005596,429.0,PAID,,13968.0,TX-0VPCW958H1W3
1000005597,294.0,PAID,,17787.0,TX-62Q03MV4ONQ1
1000005598,342.0,PAID,,56029.05,TX-FMVZUOH5OCE0
1000005599,326.0,PAID,,19866.75,TX-HRYF7PWEPFIC
1000005600,339.0,PAID,,74052.0,TX-FNABQHKRSAKE
1000005601,478.0,PAID,,13914.6,TX-WIVCVSF6K5TF
1000005602,479.0,PAID,,18676.35,TX-W3GUOGJQR4XS
1000005603,106.0,PAID,,19350.0,TX-CM98YTQWP85W
1000005604,67.0,PAID,,53336.4,TX-X0SOLEVQ071U
1000005605,429.0,PAID,,42688.8,TX-XKDYRE5Q77YD
1000005606,103.0,PAID,,13794.0,TX-G9NQC9AVXK3Q
1000005607,,FAILED,,55950.0,
1000005608,108.0,PAID,,14520.0,TX-TADEMKG95O3C
1000005609,395.0,PAID,,85395.75,TX-NGXNP1B7HD27
1000005610,,FAILED,,18442.5,
1000005611,304.0,PAID,,94743.0,TX-V8MBVN0YJHPF
1000005612,555.0,PAID,,35803.5,TX-TU5FM6SJALRO
1000005613,514.0,PAID,,31755.0,TX-KC660FJSTZLU
1000005614,239.0,PAID,,14483.7,TX-1I39UNJN2OKH
1000005615,187.0,PAID,,80697.0,TX-1L06I5245EHJ
1000005616,475.0,PAID,,54613.35,TX-K70FF8BAY0XO
1000005617,559.0,PAID,,14994.0,TX-LT02ZQYF72KD
1000005618,,FAILED,,98554.5,
1000005619,210.0,PAID,,60814.2,TX-W7OF7XSXGJ1F
1000005620,70.0,PAID,,51158.4,TX-3L8BL6LC682Q
1000005621,598.0,PAID,,40704.0,TX-95X3208RFAFV
1000005622,592.0,PAID,,92776.35,TX-S2JKZRGSX8C4
1000005623,616.0,PAID,,24422.4,TX-95SJWX8HZEZ6
1000005624,279.0,PAID,,25729.2,TX-BNCH3ION847D
1000005625,113.0,PAID,,19050.0,TX-VY7NHS33PAMC
1000005626,560.0,REFUNDED,,49005.0,TX-ON5KP8VLZPFN
1000005627,95.0,PAID,,84942.0,TX-9YAFHSKK5831
1000005628,630.0,PAID,,61395.0,TX-B51DDY8C8RSX
1000005629,367.0,PAID,,73863.24,TX-EEMUDXIRIPQ7
1000005630,434.0,PAID,,16373.4,TX-A5VKUA46YHU4
1000005631,365.0,PAID,,44104.5,TX-4D1PITAE9EQ8
1000005632,607.0,PAID,,81386.7,TX-RI3COI33UAI5
1000005633,290.0,PAID,,32781.0,TX-3LJCMDX7DPYG
1000005634,,FAILED,,42688.8,
1000005635,527.0,PAID,,57528.0,TX-IMXSPCU9L166
1000005636,343.0,PAID,,44460.0,TX-TD6BBEM4ZTRU
1000005637,546.0,PAID,,118265.4,TX-Q9QSLYIQKXUZ
1000005638,507.0,PAID,,54778.8,TX-YPBXC1BXYTWH
1000005639,328.0,PAID,,36300.0,TX-GEV8DCL40PR4
1000005640,31.0,PAID,,84107.1,TX-T0JA8KT30U3X
1000005641,203.0,PAID,,13068.0,TX-G0CWIZ5NDDR8
1000005642,257.0,PAID,,15173.4,TX-8YBM5BM2J434
1000005643,594.0,PAID,,43888.8,TX-N8OB5PQ2E1PO
1000005644,72.0,PAID,,38833.5,TX-S1WVBLHWP7EZ
1000005645,138.0,PAID,,60504.6,TX-10E88EDMMDDQ
1000005646,85.0,PAID,,34487.1,TX-H5S0KGHW77O6
1000005647,491.0,PAID,,27036.0,TX-232NQ4CHHOUH
1000005648,210.0,PAID,,52627.5,TX-L9NW7W2AXWGX
1000005649,112.0,PAID,,13794.0,TX-990N3370IG3C
1000005650,586.0,PAID,,83601.0,TX-WL6WYP0APBRM
1000005651,589.0,PAID,,14694.0,TX-BU3XOMOY2BV3
1000005652,,FAILED,,57208.8,
1000005653,524.0,PAID,,29403.0,TX-035915I6WTI3
1000005654,,FAILED,,38419.92,
1000005655,91.0,PAID,,29214.0,TX-GKISXTKX26OK
1000005656,320.0,PAID,,14268.0,TX-DF8EPTBRVHE1
1000005657,282.0,PAID,,34485.0,TX-WTPWE5ZE9H3B
1000005658,442.0,PAID,,88209.0,TX-JL0HP5DA9L5O
1000005659,298.0,PAID,,32016.6,TX-64NNGCL3AMET
1000005660,56.0,PAID,,78763.5,TX-DVVE7RWM3776
1000005661,557.0,REFUNDED,,52201.5,TX-1QSEJXZV0XX0
1000005662,430.0,PAID,,34485.0,TX-QJZ3141IAA79
1000005663,507.0,PAID,,86466.6,TX-GGH7XET6OAXD
1000005664,97.0,PAID,,14701.5,TX-F6AACD0QM1OE
1000005665,,PENDING,,43317.6,
1000005666,204.0,PAID,,37437.0,TX-DRCXJ0859C47
1000005667,462.0,PAID,,29403.0,TX-89X0ES8E33O4
1000005668,616.0,PAID,,36300.0,TX-VR8ES8YVYBNL
1000005669,448.0,PAID,,87712.5,TX-AYJ0V5XPKRTD
1000005670,,FAILED,,52998.0,
1000005671,,PENDING,,32205.12,
1000005672,449.0,PAID,,26136.0,TX-CD0PRSS6Y13H
1000005673,85.0,PAID,,28459.2,TX-0T370YYPCTNJ
1000005674,405.0,REFUNDED,,51727.5,TX-9F8NYW8YWMXL
1000005675,93.0,PAID,,14694.0,TX-43BE9MJZMLU6
1000005676,535.0,PAID,,49005.0,TX-A78PUNMU0HBE
1000005677,156.0,PAID,,80912.7,TX-XD1458M8OKRE
1000005678,525.0,PAID,,67881.0,TX-6UZ4EYU9OQ63
1000005679,511.0,PAID,,69877.5,TX-6GTTFPT3PIWF
1000005680,446.0,PAID,,28942.8,TX-269BVZV2GTHH
1000005681,594.0,PAID,,41382.0,TX-7FZZ9ZM889JW
1000005682,330.0,PAID,,54450.0,TX-0WXUTEQ0R66H
1000005683,309.0,PAID,,14568.0,TX-NE6JEAYFHMCK
1000005684,154.0,PAID,,48279.0,TX-Y76D9H2Q9QJ5
1000005685,334.0,PAID,,55350.0,TX-UBT1GYDJHDXT
1000005686,10.0,PAID,,39204.0,TX-TGE1VJA8RS1P
1000005687,215.0,PAID,,29359.2,TX-M4B2XGSE1BAB
1000005688,139.0,PAID,,13968.0,TX-QMSIEUXJNC2R
1000005689,215.0,PAID,,47988.6,TX-WP3O85QGQCR9
1000005690,,PENDING,,27588.0,
1000005691,379.0,PAID,,17151.75,TX-81ZN9BUNHP3T
1000005692,,FAILED,,13794.0,
1000005693,204.0,PAID,,27036.0,TX-VOYI75OWFRFJ
1000005694,135.0,PAID,,72926.7,TX-A64JFIJ4GHHR
1000005695,51.0,PAID,,13068.0,TX-06BJ9ASDBS6L
1000005696,289.0,REFUNDED,,64614.0,TX-UY9UXIL5GJIF
1000005697,313.0,PAID,,14994.0,TX-XUFVZE4XT37X
1000005698,408.0,PAID,,15841.08,TX-4B2W0F6YE4DD
1000005699,511.0,PAID,,33144.0,TX-Z3X8JIV2QLZ9
1000005700,,FAILED,,59788.2,
1000005701,385.0,REFUNDED,,45738.0,TX-IL9E9CI0B7ZW
1000005702,2.0,PAID,,18150.0,TX-R62UOXOJGQ04
1000005703,162.0,PAID,,13314.6,TX-LNKDMP7AWH2X
1000005704,286.0,PAID,,12414.6,TX-98TCT6VYLRPD
1000005705,322.0,PAID,,78262.8,TX-73LL7CHKRQAS
1000005706,233.0,PAID,,53172.0,TX-2Y21LH4ZAIWG
1000005707,,FAILED,,69696.0,
1000005708,445.0,PAID,,42282.0,TX-PNALUJSU0QI2
1000005709,,FAILED,,26813.28,
1000005710,547.0,PAID,,24722.4,TX-6JOF3V7NQ22S
1000005711,343.0,PAID,,51727.5,TX-7EWH1K4UMPDP
1000005712,193.0,PAID,,30240.0,TX-OJGOW98ATBRT
1000005713,404.0,PAID,,51003.6,TX-V0V2CD8QPW6J
1000005714,491.0,PAID,,39319.92,TX-E9P5IGFBEO5Q
1000005715,,PENDING,,43124.4,
1000005716,12.0,PAID,,83758.62,TX-I1BWOONX0FNB
1000005717,606.0,PAID,,57172.5,TX-8GI6628GT1L7
1000005718,,PENDING,,33570.0,
1000005719,,PENDING,,33870.0,
1000005720,342.0,PAID,,56555.4,TX-97Q6UO9MT5HO
1000005721,621.0,PAID,,28459.2,TX-A33SLA5EOZ2O
1000005722,320.0,PAID,,39349.2,TX-5GV3P2QGJDQ3
1000005723,263.0,PAID,,30346.8,TX-15HS0TTPM4R4
1000005724,200.0,PAID,,42688.8,TX-NIDU30QO4UUJ
1000005725,328.0,REFUNDED,,29659.2,TX-RNUCE7Q3MP9Q
1000005726,,FAILED,,44460.0,
1000005727,8.0,PAID,,43172.4,TX-ECVMJVBD47UG
1000005728,70.0,PAID,,50205.0,TX-Q2NLN1G21A65
1000005729,245.0,PAID,,27036.0,TX-YE0VP5UFP92K
1000005730,344.0,PAID,,38143.8,TX-SC5WKYPSH4LB
1000005731,132.0,PAID,,39204.0,TX-YEK687ZVAUBS
1000005732,,FAILED,,18442.5,
1000005733,,FAILED,,46323.24,
1000005734,216.0,PAID,,47845.5,TX-57YRVJ7H1TZ7
1000005735,55.0,PAID,,39204.0,TX-GMEKY8BYTN25
1000005736,231.0,PAID,,31305.12,TX-8GGWJYMG130D
1000005737,464.0,PAID,,77367.0,TX-RKGHDYOQ3HYJ
1000005738,231.0,PAID,,35929.5,TX-ENK0HTJ2GEP0
1000005739,569.0,REFUNDED,,14694.0,TX-L8OTZO5U7O30
1000005740,611.0,PAID,,44460.0,TX-RNBYXOKQULKO
1000005741,373.0,PAID,,47601.0,TX-9PRIH5KYPM5V
1000005742,585.0,PAID,,20176.35,TX-WA497OWRUW2Z
1000005743,,FAILED,,40031.4,
1000005744,342.0,PAID,,32125.5,TX-D6ZAW7JL1ZVI
1000005745,247.0,PAID,,51727.5,TX-3KW6W1KT87RI
1000005746,226.0,REFUNDED,,28488.0,TX-RG832SQQOE3S
1000005747,194.0,PAID,,73093.68,TX-OKYOYSPHHU7F
1000005748,512.0,PAID,,109128.45,TX-IRFL6LGSK7U3
1000005749,82.0,PAID,,33516.6,TX-VZ5UMMQMJWC0
1000005750,317.0,PAID,,27336.0,TX-GI3J3LWVUM4T
1000005751,,FAILED,,17242.5,
1000005752,257.0,PAID,,29867.4,TX-E45QV67FN3RR
1000005753,462.0,PAID,,14229.6,TX-046G5RPZWF7E
1000005754,433.0,PAID,,44324.4,TX-9AQT4KC3CSIL
1000005755,223.0,PAID,,87120.0,TX-CA5PNO930ES9
1000005756,99.0,PAID,,39204.0,TX-N6PM9YJB7RBG
1000005757,149.0,PAID,,43923.0,TX-CQQVG78GZRK1
1000005758,544.0,PAID,,41382.0,TX-ZYRZ2TY16L3U
1000005759,184.0,PAID,,14483.7,TX-VCTOQAW5Q2KY
1000005760,57.0,PAID,,14229.6,TX-GMWIGO7TZ6M1
1000005761,348.0,PAID,,14568.0,TX-8TBE5RYDQ6NB
1000005762,371.0,PAID,,41382.0,TX-43JXETBQQRTU
1000005763,463.0,PAID,,43148.28,TX-JYN1S9N9FVJT
1000005764,571.0,PAID,,39204.0,TX-66EHS9H060LW
1000005765,330.0,PAID,,51110.4,TX-4SS7J2MTXLP4
1000005766,159.0,PAID,,44760.0,TX-OPET9O04IJQ2
1000005767,612.0,PAID,,13068.0,TX-RGM30EXVR31W
1000005768,453.0,PAID,,55105.5,TX-U2NY8JUUGK4N
1000005769,4.0,REFUNDED,,18987.0,TX-CADB5IU9KZHF
1000005770,302.0,PAID,,37200.0,TX-UAUKE2CDQVAH
1000005771,18.0,PAID,,55350.0,TX-NHU1ZEI7LSFQ
1000005772,616.0,PAID,,29940.0,TX-Q2XTNIJWF39X
1000005773,409.0,PAID,,40704.0,TX-GL75F5ES7DC2
1000005774,329.0,PAID,,14994.0,TX-Z491DGCRMKRO
1000005775,567.0,PAID,,28749.6,TX-5L7LQRBKML80
1000005776,,PENDING,,28459.2,
1000005777,460.0,PAID,,48642.0,TX-7LAJNU9IJETV
1000005778,588.0,PAID,,14520.0,TX-5EU2AZVFX8O9
1000005779,121.0,PAID,,15246.0,TX-WO2H8BJBGY7G
1000005780,630.0,PAID,,27036.0,TX-E0XE0FPQDPBI
1000005781,185.0,PAID,,20557.5,TX-ETQ03BM97L66
1000005782,294.0,PAID,,33359.7,TX-BBYSIFKCTU80
1000005783,,FAILED,,26136.0,
1000005784,383.0,PAID,,15720.0,TX-75YGO8U9EHL5
1000005785,274.0,PAID,,28488.0,TX-9Y8PF9RTTX0T
1000005786,128.0,PAID,,15429.6,TX-00PLV4DQGX0X
1000005787,389.0,PAID,,13794.0,TX-1F3HP6NKD9NA
1000005788,465.0,PAID,,30240.0,TX-2YE4FMB7EHTU
1000005789,19.0,PAID,,76404.0,TX-QQY0V09JDV55
1000005790,525.0,PAID,,15429.6,TX-E6TTJ3N56JEB
1000005791,224.0,REFUNDED,,14941.08,TX-KYOPHO16HKXE
1000005792,621.0,PAID,,15420.0,TX-2GFBXZBMDQFT
1000005793,458.0,PAID,,90770.25,TX-TP0ZY1AYO9FI
1000005794,521.0,PAID,,39204.0,TX-HFN2E9WI0GIK
1000005795,586.0,PAID,,54561.0,TX-8G4IZTCPL2RW
1000005796,256.0,PAID,,33870.0,TX-F2JW8B1AA8Y7
1000005797,27.0,PAID,,44576.16,TX-T4R3WQZT9CJQ
1000005798,196.0,PAID,,47754.75,TX-BK6F80ZRTJTM
1000005799,223.0,PAID,,40704.0,TX-AOC5XTEIPLXL
1000005800,32.0,PAID,,46023.24,TX-1HUH5EXT4RCA
1000005801,556.0,PAID,,26136.0,TX-HGIR3GUUBV90
1000005802,598.0,PAID,,35574.0,TX-JY96MXHV0EP2
1000005803,91.0,PAID,,109800.0,TX-HCGGU7HWYIJR
1000005804,149.0,PAID,,18687.0,TX-IBHBMZ3YR3L2
1000005805,250.0,PAID,,41382.0,TX-4KLG9VN8FFF3
1000005806,477.0,REFUNDED,,13706.64,TX-4PSFK323RSN9
1000005807,509.0,PAID,,29867.4,TX-GTJNDBU542AG
1000005808,313.0,PAID,,35685.0,TX-5XEFBJNWFRLV
1000005809,225.0,PAID,,28488.0,TX-K5R5D42GDXVV
1000005810,88.0,PAID,,39523.2,TX-CMCDF6C3XK70
1000005811,,FAILED,,54805.5,
1000005812,160.0,PAID,,27636.0,TX-A8D6VFGI9XDP
1000005813,316.0,REFUNDED,,73035.6,TX-JRR887HBXWZJ
1000005814,533.0,PAID,,71985.0,TX-YO4HVGOAWN5O
1000005815,440.0,PAID,,27036.0,TX-C0PKBBM14FAV
1000005816,532.0,PAID,,41382.0,TX-WVEJE0C78USU
1000005817,456.0,PAID,,30492.0,TX-WHVYJ1GG04TM
1000005818,339.0,PAID,,24422.4,TX-U59MR99E6SBF
1000005819,333.0,PAID,,44760.0,TX-QLISKMLXCVWB
1000005820,564.0,PAID,,32962.5,TX-822KZ924TVF8
1000005821,84.0,PAID,,30240.0,TX-1JRY8AUNJ2E3
1000005822,300.0,PAID,,28909.08,TX-YVQGZUCPLKU6
1000005823,85.0,PAID,,30240.0,TX-33YQPLRKRH07
1000005824,578.0,PAID,,40404.0,TX-HEEJNIDMNHQ6
1000005825,325.0,PAID,,35574.0,TX-LKH4MSJRO4V1
1000005826,408.0,PAID,,18442.5,TX-CDXJ99TDO6K1
