session_bk,customer_sk,channel_sk,started_date_sk,ended_date_sk,device,is_ended
11000041829,415.0,,580,580.0,desktop,1
11000041830,1120.0,,226,226.0,desktop,1
11000041831,,,603,,desktop,0
11000041832,635.0,,160,160.0,mobile,1
11000041833,310.0,,475,475.0,desktop,1
11000041834,,,562,562.0,mobile,1
11000041835,287.0,,496,496.0,mobile,1
11000041836,,,421,421.0,mobile,1
11000041837,,,355,355.0,mobile,1
11000041838,1209.0,,266,266.0,desktop,1
11000041839,206.0,,208,,desktop,0
11000041840,,,518,518.0,desktop,1
11000041841,974.0,,17,17.0,mobile,1
11000041842,586.0,,598,598.0,mobile,1
11000041843,868.0,,11,11.0,desktop,1
11000041844,603.0,,268,268.0,mobile,1
11000041845,1381.0,,605,605.0,mobile,1
11000041846,45.0,,576,576.0,desktop,1
11000041847,933.0,,260,260.0,mobile,1
11000041848,,,142,142.0,tablet,1
11000041849,,,564,564.0,desktop,1
11000041850,896.0,,304,304.0,mobile,1
11000041851,902.0,,156,156.0,mobile,1
11000041852,208.0,,639,639.0,desktop,1
11000041853,8.0,,593,593.0,mobile,1
11000041854,33.0,,150,150.0,mobile,1
11000041855,76.0,,399,399.0,mobile,1
11000041856,1207.0,,246,246.0,mobile,1
11000041857,1185.0,,3,3.0,mobile,1
11000041858,478.0,,320,320.0,desktop,1
11000041859,,,487,487.0,mobile,1
11000041860,,,129,129.0,mobile,1
11000041861,1220.0,,170,170.0,mobile,1
11000041862,720.0,,631,631.0,mobile,1
11000041863,172.0,,279,279.0,tablet,1
11000041864,776.0,,618,618.0,mobile,1
11000041865,380.0,,473,473.0,desktop,1
11000041866,1071.0,,339,339.0,desktop,1
11000041867,,,347,347.0,mobile,1
11000041868,424.0,,275,275.0,mobile,1
11000041869,364.0,,310,310.0,mobile,1
11000041870,210.0,,418,418.0,desktop,1
11000041871,,,280,280.0,mobile,1
11000041872,58.0,,49,49.0,mobile,1
11000041873,,,614,614.0,desktop,1
11000041874,15.0,,477,477.0,mobile,1
11000041875,478.0,,76,76.0,mobile,1
11000041876,178.0,,461,461.0,mobile,1
11000041877,,,236,236.0,desktop,1
11000041878,12.0,,590,590.0,mobile,1
11000041879,38.0,,29,29.0,mobile,1
11000041880,722.0,,634,634.0,mobile,1
11000041881,128.0,,545,,tablet,0
11000041882,,,337,,desktop,0
11000041883,,,206,,desktop,0
11000041884,1138.0,,527,527.0,mobile,1
11000041885,249.0,,252,252.0,mobile,1
11000041886,82.0,,219,219.0,desktop,1
11000041887,,,115,115.0,mobile,1
11000041888,,,7,7.0,mobile,1
11000041889,448.0,,322,322.0,mobile,1
11000041890,663.0,,112,112.0,mobile,1
11000041891,,,635,635.0,desktop,1
11000041892,,,320,320.0,tablet,1
11000041893,192.0,,49,49.0,mobile,1
11000041894,75.0,,277,277.0,mobile,1
11000041895,115.0,,400,400.0,desktop,1
11000041896,,,525,525.0,mobile,1
11000041897,459.0,,588,588.0,mobile,1
11000041898,1113.0,,326,326.0,mobile,1
11000041899,20.0,,386,386.0,desktop,1
11000041900,1490.0,,337,337.0,desktop,1
11000041901,,,543,543.0,desktop,1
11000041902,,,135,135.0,mobile,1
11000041903,,,169,169.0,tablet,1
11000041904,835.0,,453,453.0,mobile,1
11000041905,812.0,,87,87.0,mobile,1
11000041906,51.0,,214,215.0,desktop,1
11000041907,655.0,,305,305.0,mobile,1
11000041908,316.0,,112,112.0,mobile,1
11000041909,,,174,174.0,mobile,1
11000041910,459.0,,371,371.0,desktop,1
11000041911,112.0,,525,525.0,mobile,1
11000041912,311.0,,350,350.0,mobile,1
11000041913,,,330,330.0,mobile,1
11000041914,,,205,205.0,mobile,1
11000041915,562.0,,75,75.0,mobile,1
11000041916,426.0,,432,432.0,mobile,1
11000041917,1489.0,,611,611.0,mobile,1
11000041918,1134.0,,467,467.0,mobile,1
11000041919,,,393,393.0,mobile,1
11000041920,648.0,,392,392.0,desktop,1
11000041921,76.0,,248,248.0,desktop,1
11000041922,870.0,,2,2.0,mobile,1
11000041923,1138.0,,493,493.0,mobile,1
11000041924,729.0,,162,162.0,desktop,1
11000041925,240.0,,118,118.0,mobile,1
11000041926,,,151,151.0,mobile,1
11000041927,724.0,,375,375.0,mobile,1
11000041928,761.0,,63,63.0,mobile,1
11000041929,76.0,,453,453.0,desktop,1
11000041930,204.0,,152,152.0,mobile,1
11000041931,,,575,575.0,mobile,1
11000041932,738.0,,496,496.0,mobile,1
11000041933,748.0,,230,230.0,mobile,1
11000041934,356.0,,219,219.0,mobile,1
11000041935,67.0,,160,160.0,mobile,1
11000041936,,,109,109.0,mobile,1
11000041937,,,407,407.0,desktop,1
11000041938,,,246,246.0,mobile,1
11000041939,983.0,,195,195.0,mobile,1
11000041940,1451.0,,215,216.0,desktop,1
11000041941,987.0,,121,121.0,mobile,1
11000041942,1294.0,,59,,mobile,0
11000041943,921.0,,363,364.0,mobile,1
11000041944,910.0,,245,245.0,mobile,1
11000041945,,,447,447.0,mobile,1
11000041946,404.0,,16,16.0,tablet,1
11000041947,,,307,307.0,desktop,1
11000041948,,,311,311.0,mobile,1
11000041949,1488.0,,219,219.0,mobile,1
11000041950,582.0,,639,639.0,desktop,1
11000041951,,,578,579.0,mobile,1
11000041952,107.0,,310,310.0,mobile,1
11000041953,1494.0,,339,339.0,mobile,1
11000041954,756.0,,345,345.0,desktop,1
11000041955,,,120,120.0,desktop,1
11000041956,394.0,,354,354.0,mobile,1
11000041957,,,253,253.0,mobile,1
11000041958,,,579,579.0,mobile,1
11000041959,555.0,,259,259.0,mobile,1
11000041960,1391.0,,274,274.0,mobile,1
11000041961,589.0,,485,485.0,mobile,1
11000041962,716.0,,221,221.0,mobile,1
11000041963,716.0,,61,62.0,mobile,1
11000041964,,,265,265.0,desktop,1
11000041965,,,276,276.0,mobile,1
11000041966,192.0,,364,364.0,mobile,1
11000041967,1.0,,132,132.0,desktop,1
11000041968,1467.0,,106,106.0,desktop,1
11000041969,,,173,173.0,desktop,1
11000041970,167.0,,247,247.0,desktop,1
11000041971,,,152,152.0,mobile,1
11000041972,901.0,,599,599.0,desktop,1
11000041973,752.0,,269,269.0,tablet,1
11000041974,812.0,,510,510.0,desktop,1
11000041975,4.0,,325,325.0,mobile,1
11000041976,1272.0,,632,632.0,mobile,1
11000041977,973.0,,36,36.0,mobile,1
11000041978,1292.0,,341,341.0,desktop,1
11000041979,462.0,,604,604.0,mobile,1
11000041980,180.0,,359,359.0,mobile,1
11000041981,1480.0,,269,269.0,mobile,1
11000041982,639.0,,240,240.0,mobile,1
11000041983,,,400,400.0,desktop,1
11000041984,342.0,,618,618.0,mobile,1
11000041985,789.0,,3,3.0,mobile,1
11000041986,491.0,,102,102.0,desktop,1
11000041987,526.0,,99,99.0,mobile,1
11000041988,306.0,,389,389.0,mobile,1
11000041989,694.0,,11,11.0,mobile,1
11000041990,,,263,263.0,mobile,1
11000041991,1272.0,,350,350.0,desktop,1
11000041992,574.0,,338,338.0,desktop,1
11000041993,21.0,,362,362.0,mobile,1
11000041994,85.0,,626,626.0,desktop,1
11000041995,889.0,,299,299.0,mobile,1
11000041996,360.0,,262,262.0,mobile,1
11000041997,,,453,453.0,mobile,1
11000041998,186.0,,589,589.0,desktop,1
11000041999,994.0,,290,290.0,tablet,1
11000042000,1308.0,,137,137.0,mobile,1
11000042001,273.0,,140,140.0,mobile,1
11000042002,,,582,582.0,mobile,1
11000042003,,,117,117.0,desktop,1
11000042004,943.0,,586,586.0,desktop,1
11000042005,995.0,,387,,mobile,0
11000042006,1000.0,,212,212.0,mobile,1
11000042007,895.0,,145,146.0,desktop,1
11000042008,996.0,,488,488.0,desktop,1
11000042009,717.0,,436,436.0,desktop,1
11000042010,,,128,128.0,mobile,1
11000042011,997.0,,563,563.0,mobile,1
11000042012,1480.0,,179,179.0,mobile,1
11000042013,1177.0,,297,297.0,mobile,1
11000042014,,,361,361.0,mobile,1
11000042015,,,457,457.0,mobile,1
11000042016,231.0,,190,190.0,mobile,1
11000042017,1233.0,,106,106.0,desktop,1
11000042018,920.0,,79,79.0,mobile,1
11000042019,560.0,,141,141.0,mobile,1
11000042020,,,187,187.0,mobile,1
11000042021,,,438,438.0,desktop,1
11000042022,,,252,252.0,mobile,1
11000042023,,,22,22.0,mobile,1
11000042024,,,154,154.0,mobile,1
11000042025,228.0,,595,595.0,mobile,1
11000042026,,,445,,mobile,0
11000042027,,,231,231.0,mobile,1
11000042028,713.0,,179,179.0,mobile,1
11000042029,,,30,30.0,mobile,1
11000042030,,,377,377.0,mobile,1
11000042031,625.0,,266,,mobile,0
11000042032,1307.0,,140,140.0,mobile,1
11000042033,,,556,,mobile,0
11000042034,1294.0,,117,117.0,mobile,1
11000042035,,,442,,mobile,0
11000042036,336.0,,66,66.0,mobile,1
11000042037,1462.0,,578,578.0,mobile,1
11000042038,,,471,471.0,mobile,1
11000042039,806.0,,188,,mobile,0
11000042040,1351.0,,103,103.0,tablet,1
11000042041,118.0,,387,387.0,mobile,1
11000042042,618.0,,161,161.0,mobile,1
11000042043,1443.0,,6,6.0,desktop,1
11000042044,1062.0,,591,591.0,mobile,1
11000042045,,,263,263.0,desktop,1
11000042046,,,200,200.0,mobile,1
11000042047,,,370,370.0,desktop,1
11000042048,4.0,,398,,mobile,0
11000042049,,,305,305.0,desktop,1
11000042050,302.0,,581,582.0,desktop,1
11000042051,1499.0,,608,608.0,tablet,1
11000042052,386.0,,500,500.0,mobile,1
11000042053,778.0,,171,171.0,desktop,1
11000042054,15.0,,196,196.0,desktop,1
11000042055,,,82,82.0,mobile,1
11000042056,1424.0,,187,187.0,mobile,1
11000042057,1193.0,,334,334.0,mobile,1
11000042058,,,140,140.0,mobile,1
11000042059,,,471,471.0,mobile,1
11000042060,,,78,78.0,desktop,1
11000042061,,,184,184.0,mobile,1
11000042062,,,200,200.0,desktop,1
11000042063,,,105,105.0,desktop,1
11000042064,87.0,,42,42.0,desktop,1
11000042065,,,518,518.0,mobile,1
11000042066,1221.0,,455,455.0,desktop,1
11000042067,503.0,,34,34.0,desktop,1
11000042068,,,334,334.0,mobile,1
11000042069,,,401,401.0,mobile,1
11000042070,,,280,280.0,desktop,1
11000042071,323.0,,281,281.0,mobile,1
11000042072,286.0,,134,134.0,mobile,1
11000042073,,,576,576.0,mobile,1
11000042074,455.0,,592,592.0,desktop,1
11000042075,,,473,473.0,mobile,1
11000042076,2.0,,375,375.0,mobile,1
11000042077,,,175,175.0,desktop,1
11000042078,,,320,320.0,mobile,1
11000042079,690.0,,241,241.0,mobile,1
11000042080,,,599,599.0,mobile,1
11000042081,179.0,,352,352.0,mobile,1
11000042082,800.0,,559,559.0,mobile,1
11000042083,169.0,,95,95.0,mobile,1
11000042084,95.0,,521,521.0,desktop,1
11000042085,,,43,43.0,mobile,1
11000042086,866.0,,402,,desktop,0
11000042087,760.0,,237,237.0,mobile,1
11000042088,,,550,550.0,mobile,1
11000042089,,,376,376.0,mobile,1
11000042090,,,374,374.0,tablet,1
11000042091,609.0,,34,34.0,mobile,1
11000042092,390.0,,74,75.0,mobile,1
11000042093,,,467,467.0,mobile,1
11000042094,,,136,136.0,mobile,1
11000042095,1474.0,,478,478.0,mobile,1
11000042096,406.0,,615,615.0,mobile,1
11000042097,,,353,354.0,mobile,1
11000042098,429.0,,469,469.0,desktop,1
11000042099,,,402,402.0,desktop,1
11000042100,,,89,89.0,mobile,1
11000042101,,,150,150.0,mobile,1
11000042102,781.0,,91,91.0,mobile,1
11000042103,25.0,,469,469.0,mobile,1
11000042104,1045.0,,157,157.0,desktop,1
11000042105,,,611,611.0,mobile,1
11000042106,,,604,604.0,desktop,1
11000042107,546.0,,267,267.0,mobile,1
11000042108,852.0,,488,488.0,mobile,1
11000042109,,,190,190.0,desktop,1
11000042110,428.0,,238,238.0,desktop,1
11000042111,94.0,,275,275.0,mobile,1
11000042112,83.0,,401,401.0,mobile,1
11000042113,,,579,579.0,desktop,1
11000042114,772.0,,157,157.0,mobile,1
11000042115,,,273,273.0,mobile,1
11000042116,1400.0,,186,186.0,mobile,1
11000042117,667.0,,591,591.0,mobile,1
11000042118,,,57,57.0,desktop,1
11000042119,699.0,,482,482.0,desktop,1
11000042120,1208.0,,11,11.0,mobile,1
11000042121,903.0,,104,104.0,mobile,1
11000042122,,,405,405.0,desktop,1
11000042123,831.0,,143,143.0,mobile,1
11000042124,1487.0,,75,75.0,desktop,1
11000042125,355.0,,288,288.0,desktop,1
11000042126,,,474,474.0,mobile,1
11000042127,,,5,5.0,mobile,1
11000042128,,,261,261.0,mobile,1
11000042129,,,339,339.0,mobile,1
11000042130,1482.0,,205,205.0,desktop,1
11000042131,,,119,119.0,mobile,1
11000042132,937.0,,267,267.0,mobile,1
11000042133,,,319,319.0,mobile,1
11000042134,,,126,126.0,mobile,1
11000042135,621.0,,6,6.0,mobile,1
11000042136,448.0,,333,333.0,mobile,1
11000042137,715.0,,159,159.0,desktop,1
11000042138,781.0,,140,140.0,mobile,1
11000042139,,,634,634.0,mobile,1
11000042140,156.0,,203,203.0,mobile,1
11000042141,,,335,335.0,mobile,1
11000042142,1435.0,,114,114.0,mobile,1
11000042143,713.0,,332,332.0,mobile,1
11000042144,,,59,59.0,mobile,1
11000042145,329.0,,409,409.0,mobile,1
11000042146,974.0,,123,123.0,mobile,1
11000042147,414.0,,407,407.0,mobile,1
11000042148,170.0,,566,566.0,mobile,1
11000042149,,,609,,mobile,0
11000042150,,,471,471.0,mobile,1
11000042151,1400.0,,576,576.0,desktop,1
11000042152,,,126,126.0,tablet,1
11000042153,1438.0,,74,74.0,mobile,1
11000042154,1262.0,,321,321.0,desktop,1
11000042155,,,523,523.0,mobile,1
11000042156,825.0,,179,179.0,desktop,1
11000042157,949.0,,124,124.0,mobile,1
11000042158,,,160,160.0,mobile,1
11000042159,,,525,525.0,desktop,1
11000042160,1496.0,,591,591.0,mobile,1
11000042161,681.0,,134,134.0,desktop,1
11000042162,,,145,,mobile,0
11000042163,1223.0,,429,429.0,desktop,1
11000042164,,,17,17.0,tablet,1
11000042165,,,196,196.0,mobile,1
11000042166,215.0,,519,519.0,mobile,1
11000042167,748.0,,525,526.0,desktop,1
11000042168,1308.0,,56,56.0,mobile,1
11000042169,1309.0,,35,35.0,mobile,1
11000042170,1406.0,,239,239.0,mobile,1
11000042171,1372.0,,55,55.0,mobile,1
11000042172,1285.0,,539,539.0,desktop,1
11000042173,31.0,,277,277.0,desktop,1
11000042174,,,115,115.0,desktop,1
11000042175,1000.0,,65,65.0,tablet,1
11000042176,,,412,412.0,tablet,1
11000042177,1245.0,,34,34.0,desktop,1
11000042178,1413.0,,376,376.0,tablet,1
11000042179,2.0,,498,498.0,desktop,1
11000042180,,,60,60.0,mobile,1
11000042181,,,419,419.0,mobile,1
11000042182,866.0,,239,239.0,mobile,1
11000042183,786.0,,239,239.0,tablet,1
11000042184,,,589,589.0,mobile,1
11000042185,,,329,329.0,mobile,1
11000042186,50.0,,179,179.0,tablet,1
11000042187,438.0,,43,,desktop,0
11000042188,822.0,,61,61.0,desktop,1
11000042189,747.0,,203,203.0,desktop,1
11000042190,1168.0,,274,274.0,desktop,1
11000042191,605.0,,619,619.0,desktop,1
11000042192,352.0,,534,534.0,desktop,1
11000042193,,,639,639.0,mobile,1
11000042194,742.0,,239,239.0,mobile,1
11000042195,110.0,,340,340.0,mobile,1
11000042196,1108.0,,442,442.0,desktop,1
11000042197,,,306,306.0,mobile,1
11000042198,,,255,,mobile,0
11000042199,40.0,,465,,desktop,0
11000042200,788.0,,58,58.0,mobile,1
11000042201,135.0,,624,,mobile,0
11000042202,,,633,633.0,mobile,1
11000042203,496.0,,115,115.0,desktop,1
11000042204,594.0,,406,406.0,tablet,1
11000042205,,,188,189.0,mobile,1
11000042206,1312.0,,246,246.0,mobile,1
11000042207,24.0,,274,274.0,mobile,1
11000042208,676.0,,204,204.0,desktop,1
11000042209,1144.0,,111,111.0,desktop,1
11000042210,1077.0,,473,473.0,mobile,1
11000042211,94.0,,193,193.0,tablet,1
11000042212,191.0,,136,136.0,mobile,1
11000042213,1497.0,,268,268.0,mobile,1
11000042214,,,358,358.0,desktop,1
11000042215,424.0,,350,350.0,mobile,1
11000042216,,,316,316.0,mobile,1
11000042217,1393.0,,36,36.0,mobile,1
11000042218,699.0,,348,,desktop,0
11000042219,1011.0,,139,139.0,mobile,1
11000042220,,,540,540.0,mobile,1
11000042221,,,412,412.0,desktop,1
11000042222,,,445,,desktop,0
11000042223,,,12,12.0,mobile,1
11000042224,662.0,,216,216.0,desktop,1
11000042225,,,328,328.0,desktop,1
11000042226,,,155,155.0,mobile,1
11000042227,326.0,,251,251.0,mobile,1
11000042228,,,4,4.0,desktop,1
11000042229,,,284,284.0,desktop,1
11000042230,636.0,,165,165.0,mobile,1
11000042231,784.0,,629,629.0,mobile,1
11000042232,1019.0,,503,503.0,mobile,1
11000042233,,,125,125.0,mobile,1
11000042234,791.0,,23,23.0,mobile,1
11000042235,375.0,,629,629.0,desktop,1
11000042236,80.0,,616,616.0,desktop,1
11000042237,1092.0,,519,519.0,mobile,1
11000042238,,,163,163.0,desktop,1
11000042239,234.0,,260,260.0,mobile,1
11000042240,1430.0,,2,2.0,mobile,1
11000042241,1243.0,,116,116.0,mobile,1
11000042242,533.0,,275,275.0,desktop,1
11000042243,1248.0,,565,,mobile,0
11000042244,547.0,,361,361.0,mobile,1
11000042245,637.0,,223,223.0,desktop,1
11000042246,1221.0,,393,393.0,mobile,1
11000042247,591.0,,68,68.0,desktop,1
11000042248,1471.0,,186,186.0,mobile,1
11000042249,922.0,,173,173.0,desktop,1
11000042250,347.0,,326,326.0,mobile,1
11000042251,506.0,,420,420.0,desktop,1
11000042252,936.0,,364,,mobile,0
11000042253,,,260,,mobile,0
11000042254,1324.0,,213,,mobile,0
11000042255,704.0,,59,59.0,desktop,1
11000042256,925.0,,189,189.0,mobile,1
11000042257,789.0,,150,150.0,mobile,1
11000042258,773.0,,261,261.0,desktop,1
11000042259,840.0,,75,75.0,mobile,1
11000042260,847.0,,589,589.0,desktop,1
11000042261,,,129,129.0,mobile,1
11000042262,1145.0,,413,413.0,desktop,1
11000042263,122.0,,465,465.0,desktop,1
11000042264,,,483,483.0,mobile,1
11000042265,,,446,447.0,desktop,1
11000042266,,,188,188.0,mobile,1
11000042267,18.0,,563,563.0,mobile,1
11000042268,1061.0,,107,107.0,desktop,1
11000042269,1034.0,,202,202.0,desktop,1
11000042270,632.0,,505,505.0,desktop,1
11000042271,216.0,,174,174.0,mobile,1
11000042272,,,579,579.0,mobile,1
11000042273,399.0,,289,289.0,desktop,1
11000042274,1025.0,,106,106.0,mobile,1
11000042275,,,185,185.0,tablet,1
11000042276,551.0,,569,569.0,mobile,1
11000042277,20.0,,457,457.0,desktop,1
11000042278,,,517,517.0,mobile,1
11000042279,1359.0,,70,70.0,mobile,1
11000042280,328.0,,384,384.0,mobile,1
11000042281,403.0,,432,432.0,desktop,1
11000042282,98.0,,72,72.0,mobile,1
11000042283,1268.0,,160,160.0,mobile,1
11000042284,27.0,,191,191.0,mobile,1
11000042285,1184.0,,19,19.0,mobile,1
11000042286,667.0,,417,417.0,mobile,1
11000042287,,,410,410.0,mobile,1
11000042288,1500.0,,75,75.0,mobile,1
11000042289,1484.0,,560,560.0,desktop,1
11000042290,518.0,,165,,mobile,0
11000042291,,,406,406.0,desktop,1
11000042292,179.0,,632,632.0,mobile,1
11000042293,1177.0,,158,158.0,desktop,1
11000042294,,,23,23.0,desktop,1
11000042295,95.0,,154,154.0,mobile,1
11000042296,,,361,361.0,mobile,1
11000042297,,,601,601.0,mobile,1
11000042298,46.0,,569,569.0,tablet,1
11000042299,,,278,278.0,mobile,1
11000042300,789.0,,325,325.0,mobile,1
11000042301,1203.0,,505,505.0,desktop,1
11000042302,,,622,622.0,mobile,1
11000042303,,,48,48.0,desktop,1
11000042304,581.0,,162,162.0,mobile,1
11000042305,1130.0,,523,523.0,mobile,1
11000042306,616.0,,325,325.0,desktop,1
11000042307,122.0,,454,454.0,desktop,1
11000042308,57.0,,276,276.0,desktop,1
11000042309,259.0,,400,400.0,desktop,1
11000042310,758.0,,162,163.0,desktop,1
11000042311,1378.0,,338,338.0,desktop,1
11000042312,906.0,,305,,mobile,0
11000042313,1069.0,,546,546.0,mobile,1
11000042314,,,428,428.0,mobile,1
11000042315,346.0,,467,467.0,mobile,1
11000042316,,,284,284.0,mobile,1
11000042317,,,347,347.0,desktop,1
11000042318,1003.0,,372,372.0,mobile,1
11000042319,353.0,,247,247.0,mobile,1
11000042320,,,349,349.0,mobile,1
11000042321,,,14,14.0,tablet,1
11000042322,243.0,,264,264.0,mobile,1
11000042323,,,432,432.0,mobile,1
11000042324,,,622,622.0,mobile,1
11000042325,,,638,638.0,mobile,1
11000042326,,,22,22.0,mobile,1
11000042327,165.0,,365,365.0,desktop,1
11000042328,643.0,,168,168.0,mobile,1
11000042329,699.0,,230,230.0,mobile,1
11000042330,484.0,,359,,mobile,0
11000042331,,,306,306.0,mobile,1
11000042332,407.0,,634,634.0,desktop,1
11000042333,1458.0,,142,142.0,desktop,1
11000042334,235.0,,364,365.0,mobile,1
11000042335,474.0,,33,33.0,mobile,1
11000042336,,,622,622.0,mobile,1
11000042337,641.0,,279,279.0,mobile,1
11000042338,1027.0,,600,601.0,mobile,1
11000042339,714.0,,404,404.0,desktop,1
11000042340,,,341,341.0,desktop,1
11000042341,1094.0,,429,429.0,mobile,1
11000042342,1260.0,,214,214.0,desktop,1
11000042343,,,480,480.0,desktop,1
11000042344,330.0,,110,110.0,desktop,1
11000042345,879.0,,462,462.0,desktop,1
11000042346,332.0,,133,133.0,mobile,1
11000042347,,,483,483.0,mobile,1
11000042348,1251.0,,625,,desktop,0
11000042349,,,441,441.0,desktop,1
11000042350,,,11,11.0,mobile,1
11000042351,1170.0,,579,579.0,desktop,1
11000042352,957.0,,194,,mobile,0
11000042353,515.0,,342,342.0,mobile,1
11000042354,1014.0,,523,523.0,mobile,1
11000042355,1302.0,,269,,desktop,0
11000042356,830.0,,115,115.0,mobile,1
11000042357,843.0,,334,334.0,mobile,1
11000042358,835.0,,462,,mobile,0
11000042359,,,234,234.0,desktop,1
11000042360,1453.0,,629,629.0,desktop,1
11000042361,,,465,465.0,mobile,1
11000042362,,,531,531.0,tablet,1
11000042363,619.0,,23,23.0,desktop,1
11000042364,172.0,,344,344.0,desktop,1
11000042365,,,545,545.0,desktop,1
11000042366,597.0,,134,134.0,desktop,1
11000042367,14.0,,115,115.0,mobile,1
11000042368,446.0,,624,624.0,mobile,1
11000042369,1422.0,,76,,mobile,0
11000042370,995.0,,43,43.0,mobile,1
11000042371,,,319,319.0,desktop,1
11000042372,497.0,,242,,mobile,0
11000042373,432.0,,78,79.0,mobile,1
11000042374,633.0,,562,562.0,mobile,1
11000042375,,,51,51.0,mobile,1
11000042376,368.0,,612,612.0,mobile,1
11000042377,1138.0,,337,337.0,desktop,1
11000042378,,,31,31.0,desktop,1
11000042379,1490.0,,86,86.0,desktop,1
11000042380,1379.0,,543,,mobile,0
11000042381,,,248,248.0,desktop,1
11000042382,,,555,,desktop,0
11000042383,192.0,,53,53.0,desktop,1
11000042384,,,224,224.0,mobile,1
11000042385,1012.0,,188,188.0,mobile,1
11000042386,,,331,331.0,tablet,1
11000042387,,,150,150.0,mobile,1
11000042388,,,467,467.0,desktop,1
11000042389,1025.0,,281,281.0,mobile,1
11000042390,879.0,,585,585.0,mobile,1
11000042391,1320.0,,627,627.0,desktop,1
11000042392,,,5,5.0,desktop,1
11000042393,,,37,37.0,mobile,1
11000042394,547.0,,391,391.0,mobile,1
11000042395,,,287,287.0,desktop,1
11000042396,427.0,,80,80.0,mobile,1
11000042397,,,355,355.0,mobile,1
11000042398,660.0,,475,475.0,mobile,1
11000042399,693.0,,543,543.0,mobile,1
11000042400,366.0,,492,,desktop,0
11000042401,,,468,468.0,mobile,1
11000042402,1444.0,,272,272.0,mobile,1
11000042403,367.0,,373,,desktop,0
11000042404,,,408,408.0,desktop,1
11000042405,1410.0,,4,4.0,mobile,1
11000042406,,,190,190.0,mobile,1
11000042407,,,30,31.0,mobile,1
11000042408,1159.0,,258,258.0,mobile,1
11000042409,,,272,272.0,tablet,1
11000042410,,,373,373.0,desktop,1
11000042411,,,524,524.0,mobile,1
